id;id_tarifario;codigo_compuesto;codigo_simple
3493;1;822102;890810
3494;1;822103;890810
3495;1;822202;890810
3496;1;823100;890810
3497;1;823301;890810
3498;1;823303;890810
3499;1;823311;890810
3500;1;823501;890810
3501;1;823502;890810
3502;1;824100;890810
3503;1;824201;890810
3504;1;824202;890810
3505;1;824203;890810
3506;1;824211;890810
3507;1;824213;890810
3508;1;824215;890810
3509;1;824301;890810
3510;1;824321;890810
3511;1;824601;890810
3512;1;824611;890810
3513;1;825301;890810
3514;1;825303;890810
3515;1;825304;890810
3516;1;825305;890810
3517;1;825306;890810
3518;1;825307;890810
3519;1;825400;890810
3520;1;825501;890810
3521;1;826100;890810
3522;1;826920;890810
3523;1;827102;890810
3524;1;827103;890810
3525;1;827901;890810
3526;1;827902;890810
3527;1;827910;890810
3528;1;828101;890810
3529;1;828102;890810
3530;1;828200;890810
3531;1;828302;890810
3532;1;828304;890810
3533;1;828310;890810
3534;1;828320;890810
3535;1;828330;890810
3536;1;828340;890810
3537;1;828350;890810
3538;1;828355;890810
3539;1;828401;890810
3540;1;828402;890810
3541;1;828403;890810
3542;1;828404;890810
3543;1;828910;890810
3544;1;829111;890810
3545;1;829115;890810
3546;1;829121;890810
3547;1;829125;890810
3548;1;829910;890810
3549;1;829911;890810
3550;1;829912;890810
3551;1;830102;890810
3552;1;830231;890810
3553;1;830232;890810
3554;1;830233;890810
3555;1;830301;890810
3556;1;831202;890810
3557;1;831306;890810
3558;1;831403;890810
3559;1;831450;890810
3560;1;831451;890810
3561;1;833002;890810
3562;1;833101;890810
3563;1;833202;890810
3564;1;833901;890810
3565;1;835101;890810
3566;1;835500;890810
3567;1;836010;890810
3568;1;836201;890810
3569;1;836202;890810
3570;1;836301;890810
3571;1;836305;890810
3572;1;836405;890810
3573;1;837501;890810
3574;1;837502;890810
3575;1;837503;890810
3576;1;837601;890810
3577;1;837602;890810
3578;1;837603;890810
3579;1;837604;890810
3580;1;837605;890810
3581;1;837606;890810
3582;1;837607;890810
3583;1;837608;890810
3584;1;837609;890810
3585;1;838501;890810
3586;1;838502;890810
3587;1;838505;890810
3588;1;838601;890810
3589;1;838602;890810
3590;1;839101;890810
3591;1;840001;890810
3592;1;840300;890810
3593;1;840400;890810
3594;1;840500;890810
3595;1;840600;890810
3596;1;840701;890810
3597;1;840800;890810
3598;1;840900;890810
3599;1;841001;890810
3600;1;841200;890810
3601;1;841300;890810
3602;1;841400;890810
3603;1;841500;890810
3604;1;841600;890810
3605;1;841700;890810
3606;1;841800;890810
3607;1;842100;890810
3608;1;842202;890810
3609;1;842203;890810
3610;1;842204;890810
3611;1;842205;890810
3612;1;842301;890810
3613;1;842302;890810
3614;1;842303;890810
3615;1;842401;890810
3616;1;842600;890810
3617;1;842700;890810
3618;1;843100;890810
3619;1;843200;890810
3620;1;843300;890810
3621;1;843400;890810
3622;1;843600;890810
3623;1;843700;890810
3624;1;843800;890810
3625;1;843900;890810
3626;1;849001;890810
3627;1;849002;890810
3628;1;849003;890810
3629;1;849400;890810
3630;1;849501;890810
3631;1;852200;890810
3632;1;852300;890810
3633;1;853100;890810
3634;1;853101;890810
3635;1;853301;890810
3636;1;854100;890810
3637;1;854200;890810
3638;1;854301;890810
3639;1;854400;890810
3640;1;854501;890810
3641;1;854502;890810
3642;1;854600;890810
3643;1;854701;890810
3644;1;854800;890810
3645;1;857100;890810
3646;1;857200;890810
3647;1;858701;890810
3648;1;862102;890810
3649;1;862103;890810
3650;1;862201;890810
3651;1;862202;890810
3652;1;862205;890810
3653;1;862206;890810
3654;1;862207;890810
3655;1;862301;890810
3656;1;862302;890810
3657;1;862304;890810
3658;1;862305;890810
3659;1;862306;890810
3660;1;862307;890810
3661;1;862311;890810
3662;1;862312;890810
3663;1;862320;890810
3664;1;862323;890810
3665;1;862324;890810
3666;1;862325;890810
3667;1;862326;890810
3668;1;862327;890810
3669;1;862330;890810
3670;1;862331;890810
3671;1;862332;890810
3672;1;862333;890810
3673;1;862340;890810
3674;1;862341;890810
3675;1;862342;890810
3676;1;862343;890810
3677;1;862503;890810
3678;1;862504;890810
3679;1;862804;890810
3680;1;862805;890810
3681;1;862806;890810
3682;1;862807;890810
3683;1;862900;890810
3684;1;864103;890810
3685;1;864104;890810
3686;1;864105;890810
3687;1;864106;890810
3688;1;864107;890810
3689;1;864203;890810
3690;1;864204;890810
3691;1;864205;890810
3692;1;865203;890810
3693;1;865204;890810
3694;1;865207;890810
3695;1;865208;890810
3696;1;866101;890810
3697;1;866102;890810
3698;1;866103;890810
3699;1;866104;890810
3700;1;866120;890810
3701;1;866121;890810
3702;1;866201;890810
3703;1;866202;890810
3704;1;866203;890810
3705;1;866204;890810
3706;1;866220;890810
3707;1;866221;890810
3708;1;866300;890810
3709;1;866401;890810
3710;1;866702;890810
3711;1;867001;890810
3712;1;867002;890810
3713;1;867003;890810
3714;1;867101;890810
3715;1;867102;890810
3716;1;867103;890810
3717;1;867104;890810
3718;1;867105;890810
3719;1;867106;890810
3720;1;867107;890810
3721;1;867201;890810
3722;1;867202;890810
3723;1;867203;890810
3724;1;867300;890810
3725;1;868102;890810
3726;1;868104;890810
3727;1;868301;890810
3728;1;868302;890810
3729;1;868303;890810
3730;1;868304;890810
3731;1;868305;890810
3732;1;868401;890810
3733;1;868402;890810
3734;1;868403;890810
3735;1;868501;890810
3736;1;868502;890810
3737;1;868503;890810
3738;1;868504;890810
3739;1;868505;890810
3740;1;868506;890810
3741;1;868510;890810
3742;1;868604;890810
3743;1;869101;890810
3744;1;869102;890810
3745;1;869103;890810
3746;1;869104;890810
3747;1;869201;890810
3748;1;869601;890810
3749;1;934100;890810
3750;1;963800;890810
3751;1;981905;890810
3752;1;E02626;890810
3753;1;E02627;890810
3754;1;E02803;890810
3755;1;E09321;890810
3756;1;M01620;890810
3757;1;M02605;890810
3758;1;M03468;890810
3759;1;M05121;890810
3760;1;M05210;890810
3761;1;M07124;890810
3762;1;M07142;890810
3763;1;M07143;890810
3764;1;M07210;890810
3765;1;M07661;890810
3766;1;M07761;890810
3767;1;M09143;890810
3768;1;M09146;890810
3769;1;M09164;890810
3770;1;M09172;890810
3771;1;M09320;890810
3772;1;M11101;890810
3773;1;M11212;890810
3774;1;M13759;890810
3775;1;M14147;890810
3776;1;M14153;890810
3777;1;M14154;890810
3778;1;M14155;890810
3779;1;M14156;890810
3780;1;M14157;890810
3781;1;M14158;890810
3782;1;M14159;890810
3783;1;M14306;890810
3784;1;M14501;890810
3785;1;M15215;890810
3786;1;M16312;890810
3787;1;M16315;890810
3788;1;M16320;890810
3789;1;M16342;890810
3790;1;M16550;890810
3791;1;M18121;890810
3792;1;M18713;890810
3793;1;C40476;890811
3794;1;C40477;890811
3795;1;C40489;890811
3796;1;C40485;890811
3797;1;542500;890811
3798;1;C40425;890811
3799;1;C40416;890811
3800;1;C40410;890811
3801;1;631301;890811
3802;1;735910;890811
3803;1;274301;890811
3804;1;274302;890811
3805;1;274303;890811
3806;1;342000;890811
3807;1;340101;890811
3808;1;342401;890811
3809;1;451600;890811
3810;1;582100;890811
3811;1;C40501;890811
3812;1;907004;890811
3813;1;903826;890811
3814;1;903827;890811
3815;1;902210;890811
3816;1;E19829;890811
3817;1;911022;890811
3818;1;901235;890811
3819;1;901236;890811
3820;1;901237;890811
3821;1;898001;890811
3822;1;877802;890811
3823;1;380110;890811
3824;1;380210;890811
3825;1;385120;890811
3826;1;385220;890811
3827;1;395010;890811
3828;1;881340;890811
3829;1;881410;890811
3830;1;876140;890811
3831;1;876190;890811
3832;1;878101;890811
3833;1;878201;890811
3834;1;395060;890811
3835;1;395080;890811
3836;1;395030;890811
3837;1;395021;890811
3838;1;395061;890811
3839;1;395031;890811
3840;1;395081;890811
3841;1;395012;890811
3842;1;395013;890811
3843;1;395014;890811
3844;1;M21437;890811
3845;1;874601;890811
3846;1;874602;890811
3847;1;550401;890811
3848;1;550301;890811
3849;1;870601;890811
3850;1;892001;890811
3851;1;586200;890811
3852;1;586300;890811
3853;1;609500;890811
3854;1;893802;890811
3855;1;893702;890811
3856;1;893701;890811
3857;1;874125;890811
3858;1;874134;890811
3859;1;878111;890811
3860;1;872202;890811
3861;1;878211;890811
3862;1;876131;890811
3863;1;C40555;890811
3864;1;C40705;890811
3865;1;C40556;890811
3866;1;C40820;890811
3867;1;C40550;890811
3868;1;895201;890811
3869;1;881236;890811
3870;1;370100;890811
3871;1;389103;890811
3872;1;876212;890811
3873;1;372200;890811
3874;1;372300;890811
3875;1;372400;890811
3876;1;876121;890811
3877;1;876122;890811
3878;1;876120;890811
3879;1;360101;890811
3880;1;360201;890811
3881;1;360102;890811
3882;1;360500;890811
3883;1;360600;890811
3884;1;350100;890811
3885;1;350300;890811
3886;1;350200;890811
3887;1;350400;890811
3888;1;360401;890811
3889;1;895903;890811
3890;1;358303;890811
3891;1;355102;890811
3892;1;354200;890811
3893;1;358710;890811
3894;1;372501;890811
3895;1;372101;890811
3896;1;372301;890811
3897;1;372401;890811
3898;1;895001;890811
3899;1;996101;890811
3900;1;377800;890811
3901;1;378200;890811
3902;1;378300;890811
3903;1;378900;890811
3904;1;379900;890811
3905;1;378500;890811
3906;1;379500;890811
3907;1;373401;890811
3908;1;373402;890811
3909;1;894103;890811
3910;1;895910;890811
3911;1;895300;890811
3912;1;891703;890811
3913;1;954301;890811
3914;1;930820;890811
3915;1;911202;890811
3916;1;911201;890811
3917;1;893902;890811
3918;1;933600;890811
3919;1;752100;890811
3920;1;S11101;890811
3921;1;S11102;890811
3922;1;S11103;890811
3923;1;S11104;890811
3924;1;S11201;890811
3925;1;S11202;890811
3926;1;S11203;890811
3927;1;S11204;890811
3928;1;S11301;890811
3929;1;S11302;890811
3930;1;S11303;890811
3931;1;S11304;890811
3932;1;S12500;890811
3933;1;S12600;890811
3934;1;S12201;890811
3935;1;S12202;890811
3936;1;S12203;890811
3937;1;S12301;890811
3938;1;S12302;890811
3939;1;S12400;890811
3940;1;S12401;890811
3941;1;S12402;890811
3942;1;S12710;890811
3943;1;S12711;890811
3944;1;S12712;890811
3945;1;S12713;890811
3946;1;S12720;890811
3947;1;S12721;890811
3948;1;S12722;890811
3949;1;S12723;890811
3950;1;S12740;890811
3951;1;S12741;890811
3952;1;S12742;890811
3953;1;S12743;890811
3954;1;S12750;890811
3955;1;S12751;890811
3956;1;S12752;890811
3957;1;S12753;890811
3958;1;S12101;890811
3959;1;S12102;890811
3960;1;S12103;890811
3961;1;10101;890811
3962;1;10102;890811
3963;1;10202;890811
3964;1;10901;890811
3965;1;11201;890811
3966;1;11302;890811
3967;1;11303;890811
3968;1;11304;890811
3969;1;12100;890811
3970;1;12101;890811
3971;1;12401;890811
3972;1;12402;890811
3973;1;12410;890811
3974;1;12501;890811
3975;1;12502;890811
3976;1;12503;890811
3977;1;13101;890811
3978;1;13102;890811
3979;1;13103;890811
3980;1;13104;890811
3981;1;13105;890811
3982;1;13106;890811
3983;1;13110;890811
3984;1;13201;890811
3985;1;13202;890811
3986;1;14101;890811
3987;1;14201;890811
3988;1;15101;890811
3989;1;15102;890811
3990;1;15104;890811
3991;1;15201;890811
3992;1;15202;890811
3993;1;15203;890811
3994;1;15204;890811
3995;1;15301;890811
3996;1;15302;890811
3997;1;15304;890811
3998;1;15305;890811
3999;1;15306;890811
4000;1;15307;890811
4001;1;15308;890811
4002;1;15309;890811
4003;1;15310;890811
4004;1;15311;890811
4005;1;15401;890811
4006;1;15402;890811
4007;1;15403;890811
4008;1;15404;890811
4009;1;15405;890811
4010;1;15406;890811
4011;1;15407;890811
4012;1;15408;890811
4013;1;15409;890811
4014;1;16101;890811
4015;1;16102;890811
4016;1;16201;890811
4017;1;16301;890811
4018;1;16401;890811
4019;1;17001;890811
4020;1;17002;890811
4021;1;17004;890811
4022;1;17005;890811
4023;1;17201;890811
4024;1;17202;890811
4025;1;17204;890811
4026;1;17209;890811
4027;1;17301;890811
4028;1;17303;890811
4029;1;17401;890811
4030;1;17501;890811
4031;1;17504;890811
4032;1;17505;890811
4033;1;17508;890811
4034;1;17509;890811
4035;1;17601;890811
4036;1;17701;890811
4037;1;17801;890811
4038;1;17805;890811
4039;1;18101;890811
4040;1;18201;890811
4041;1;19100;890811
4042;1;19200;890811
4043;1;20101;890811
4044;1;20102;890811
4045;1;20103;890811
4046;1;20104;890811
4047;1;20105;890811
4048;1;20106;890811
4049;1;20107;890811
4050;1;20108;890811
4051;1;20201;890811
4052;1;20202;890811
4053;1;20203;890811
4054;1;20204;890811
4055;1;20401;890811
4056;1;20500;890811
4057;1;20601;890811
4058;1;21101;890811
4059;1;21102;890811
4060;1;21103;890811
4061;1;21104;890811
4062;1;21201;890811
4063;1;21202;890811
4064;1;21203;890811
4065;1;21204;890811
4066;1;21205;890811
4067;1;21206;890811
4068;1;21207;890811
4069;1;21208;890811
4070;1;21209;890811
4071;1;21210;890811
4072;1;21211;890811
4073;1;21212;890811
4074;1;21213;890811
4075;1;21214;890811
4076;1;22101;890811
4077;1;22201;890811
4078;1;22202;890811
4079;1;22300;890811
4080;1;23201;890811
4081;1;23401;890811
4082;1;23402;890811
4083;1;23500;890811
4084;1;24100;890811
4085;1;24201;890811
4086;1;24202;890811
4087;1;24300;890811
4088;1;25000;890811
4089;1;28201;890811
4090;1;28202;890811
4091;1;28203;890811
4092;1;28301;890811
4093;1;28302;890811
4094;1;28303;890811
4095;1;28304;890811
4096;1;28601;890811
4097;1;30101;890811
4098;1;30102;890811
4099;1;30103;890811
4100;1;30201;890811
4101;1;30202;890811
4102;1;30203;890811
4103;1;30207;890811
4104;1;30401;890811
4105;1;30402;890811
4106;1;32100;890811
4107;1;32200;890811
4108;1;32301;890811
4109;1;32400;890811
4110;1;33200;890811
4111;1;33201;890811
4112;1;34201;890811
4113;1;34202;890811
4114;1;34203;890811
4115;1;34204;890811
4116;1;34205;890811
4117;1;34206;890811
4118;1;34301;890811
4119;1;34302;890811
4120;1;34303;890811
4121;1;34304;890811
4122;1;34305;890811
4123;1;34401;890811
4124;1;34402;890811
4125;1;35101;890811
4126;1;35102;890811
4127;1;35103;890811
4128;1;35104;890811
4129;1;35105;890811
4130;1;35106;890811
4131;1;35107;890811
4132;1;35108;890811
4133;1;35201;890811
4134;1;35202;890811
4135;1;35401;890811
4136;1;35402;890811
4137;1;36100;890811
4138;1;37100;890811
4139;1;37200;890811
4140;1;37300;890811
4141;1;37400;890811
4142;1;37500;890811
4143;1;38200;890811
4144;1;39001;890811
4145;1;39002;890811
4146;1;39301;890811
4147;1;39302;890811
4148;1;40101;890811
4149;1;40102;890811
4150;1;40103;890811
4151;1;40104;890811
4152;1;40200;890811
4153;1;40301;890811
4154;1;40705;890811
4155;1;40706;890811
4156;1;40707;890811
4157;1;40708;890811
4158;1;40709;890811
4159;1;40710;890811
4160;1;40711;890811
4161;1;42101;890811
4162;1;42102;890811
4163;1;42201;890811
4164;1;42202;890811
4165;1;42301;890811
4166;1;42302;890811
4167;1;42303;890811
4168;1;42304;890811
4169;1;42305;890811
4170;1;42306;890811
4171;1;42307;890811
4172;1;42308;890811
4173;1;43001;890811
4174;1;43102;890811
4175;1;43103;890811
4176;1;43104;890811
4177;1;43105;890811
4178;1;43106;890811
4179;1;43107;890811
4180;1;43108;890811
4181;1;43109;890811
4182;1;44101;890811
4183;1;44203;890811
4184;1;44204;890811
4185;1;44205;890811
4186;1;44206;890811
4187;1;44207;890811
4188;1;44208;890811
4189;1;44301;890811
4190;1;44311;890811
4191;1;44400;890811
4192;1;44501;890811
4193;1;44502;890811
4194;1;44503;890811
4195;1;44504;890811
4196;1;44506;890811
4197;1;44507;890811
4198;1;44508;890811
4199;1;46101;890811
4200;1;47101;890811
4201;1;47102;890811
4202;1;52101;890811
4203;1;52200;890811
4204;1;52300;890811
4205;1;52401;890811
4206;1;52601;890811
4207;1;52602;890811
4208;1;52603;890811
4209;1;53201;890811
4210;1;53202;890811
4211;1;53203;890811
4212;1;53204;890811
4213;1;53205;890811
4214;1;53206;890811
4215;1;53207;890811
4216;1;54101;890811
4217;1;54102;890811
4218;1;54103;890811
4219;1;54201;890811
4220;1;54202;890811
4221;1;54203;890811
4222;1;55100;890811
4223;1;55101;890811
4224;1;55200;890811
4225;1;60904;890811
4226;1;61200;890811
4227;1;61300;890811
4228;1;62200;890811
4229;1;63100;890811
4230;1;63901;890811
4231;1;63902;890811
4232;1;63903;890811
4233;1;64100;890811
4234;1;65100;890811
4235;1;65200;890811
4236;1;66100;890811
4237;1;67000;890811
4238;1;67100;890811
4239;1;67200;890811
4240;1;68100;890811
4241;1;68900;890811
4242;1;70000;890811
4243;1;71100;890811
4244;1;71200;890811
4245;1;71300;890811
4246;1;71400;890811
4247;1;71600;890811
4248;1;71700;890811
4249;1;72100;890811
4250;1;72200;890811
4251;1;72300;890811
4252;1;72301;890811
4253;1;74100;890811
4254;1;75300;890811
4255;1;75400;890811
4256;1;76100;890811
4257;1;76200;890811
4258;1;76400;890811
4259;1;76500;890811
4260;1;78100;890811
4261;1;78200;890811
4262;1;82302;890811
4263;1;82401;890811
4264;1;83100;890811
4265;1;83200;890811
4266;1;83300;890811
4267;1;83400;890811
4268;1;84200;890811
4269;1;84300;890811
4270;1;86101;890811
4271;1;86102;890811
4272;1;86200;890811
4273;1;86300;890811
4274;1;86400;890811
4275;1;87100;890811
4276;1;87300;890811
4277;1;87401;890811
4278;1;88202;890811
4279;1;88401;890811
4280;1;88402;890811
4281;1;88403;890811
4282;1;98101;890811
4283;1;98201;890811
4284;1;98301;890811
4285;1;103102;890811
4286;1;103104;890811
4287;1;103106;890811
4288;1;103107;890811
4289;1;104100;890811
4290;1;104400;890811
4291;1;105100;890811
4292;1;115100;890811
4293;1;115101;890811
4294;1;115200;890811
4295;1;115301;890811
4296;1;115302;890811
4297;1;116100;890811
4298;1;116200;890811
4299;1;116300;890811
4300;1;116400;890811
4301;1;117300;890811
4302;1;117400;890811
4303;1;117500;890811
4304;1;120000;890811
4305;1;121301;890811
4306;1;121400;890811
4307;1;123001;890811
4308;1;123400;890811
4309;1;123701;890811
4310;1;124201;890811
4311;1;124401;890811
4312;1;125100;890811
4313;1;125400;890811
4314;1;126400;890811
4315;1;126401;890811
4316;1;126700;890811
4317;1;126705;890811
4318;1;127501;890811
4319;1;128100;890811
4320;1;128401;890811
4321;1;128800;890811
4322;1;131100;890811
4323;1;132200;890811
4324;1;132300;890811
4325;1;132400;890811
4326;1;137100;890811
4327;1;137200;890811
4328;1;138100;890811
4329;1;140000;890811
4330;1;142101;890811
4331;1;142300;890811
4332;1;143101;890811
4333;1;143300;890811
4334;1;144101;890811
4335;1;144102;890811
4336;1;144103;890811
4337;1;145101;890811
4338;1;145300;890811
4339;1;146100;890811
4340;1;147301;890811
4341;1;147401;890811
4342;1;147402;890811
4343;1;152100;890811
4344;1;152200;890811
4345;1;154101;890811
4346;1;154102;890811
4347;1;154103;890811
4348;1;161100;890811
4349;1;163100;890811
4350;1;164100;890811
4351;1;164200;890811
4352;1;165100;890811
4353;1;165200;890811
4354;1;166101;890811
4355;1;168100;890811
4356;1;168301;890811
4357;1;168401;890811
4358;1;168402;890811
4359;1;168403;890811
4360;1;168404;890811
4361;1;168405;890811
4362;1;169201;890811
4363;1;169202;890811
4364;1;169204;890811
4365;1;183102;890811
4366;1;183103;890811
4367;1;183104;890811
4368;1;185101;890811
4369;1;186200;890811
4370;1;187100;890811
4371;1;187101;890811
4372;1;187103;890811
4373;1;187104;890811
4374;1;187105;890811
4375;1;187106;890811
4376;1;187200;890811
4377;1;191100;890811
4378;1;194101;890811
4379;1;194102;890811
4380;1;199100;890811
4381;1;204100;890811
4382;1;204200;890811
4383;1;205101;890811
4384;1;205102;890811
4385;1;205900;890811
4386;1;207301;890811
4387;1;207501;890811
4388;1;209100;890811
4389;1;209600;890811
4390;1;209601;890811
4391;1;209602;890811
4392;1;210400;890811
4393;1;210500;890811
4394;1;210600;890811
4395;1;210800;890811
4396;1;210900;890811
4397;1;213101;890811
4398;1;213102;890811
4399;1;213103;890811
4400;1;213104;890811
4401;1;213105;890811
4402;1;213106;890811
4403;1;213107;890811
4404;1;213201;890811
4405;1;215101;890811
4406;1;215102;890811
4407;1;215103;890811
4408;1;217200;890811
4409;1;218301;890811
4410;1;218302;890811
4411;1;218304;890811
4412;1;218401;890811
4413;1;218801;890811
4414;1;218802;890811
4415;1;218901;890811
4416;1;218902;890811
4417;1;218903;890811
4418;1;218904;890811
4419;1;221401;890811
4420;1;221402;890811
4421;1;222101;890811
4422;1;222102;890811
4423;1;223100;890811
4424;1;223901;890811
4425;1;223902;890811
4426;1;223903;890811
4427;1;224102;890811
4428;1;224103;890811
4429;1;224104;890811
4430;1;224105;890811
4431;1;224106;890811
4432;1;224107;890811
4433;1;224201;890811
4434;1;225300;890811
4435;1;226001;890811
4436;1;226100;890811
4437;1;226201;890811
4438;1;226202;890811
4439;1;226301;890811
4440;1;226302;890811
4441;1;226303;890811
4442;1;226304;890811
4443;1;226305;890811
4444;1;226308;890811
4445;1;226400;890811
4446;1;226401;890811
4447;1;227101;890811
4448;1;236100;890811
4449;1;236200;890811
4450;1;236300;890811
4451;1;237902;890811
4452;1;241103;890811
4453;1;243105;890811
4454;1;243106;890811
4455;1;243107;890811
4456;1;243108;890811
4457;1;243109;890811
4458;1;243301;890811
4459;1;243302;890811
4460;1;244103;890811
4461;1;244104;890811
4462;1;244105;890811
4463;1;244106;890811
4464;1;244107;890811
4465;1;252000;890811
4466;1;252501;890811
4467;1;252502;890811
4468;1;253000;890811
4469;1;254000;890811
4470;1;255901;890811
4471;1;263100;890811
4472;1;263101;890811
4473;1;263201;890811
4474;1;263202;890811
4475;1;263203;890811
4476;1;263204;890811
4477;1;263205;890811
4478;1;264200;890811
4479;1;264201;890811
4480;1;264901;890811
4481;1;273201;890811
4482;1;273202;890811
4483;1;273203;890811
4484;1;273204;890811
4485;1;274100;890811
4486;1;274201;890811
4487;1;274202;890811
4488;1;274203;890811
4489;1;274304;890811
4490;1;274400;890811
4491;1;275102;890811
4492;1;275301;890811
4493;1;275302;890811
4494;1;275303;890811
4495;1;275304;890811
4496;1;275403;890811
4497;1;275404;890811
4498;1;275500;890811
4499;1;275601;890811
4500;1;275701;890811
4501;1;275901;890811
4502;1;275902;890811
4503;1;276101;890811
4504;1;276204;890811
4505;1;276205;890811
4506;1;276206;890811
4507;1;276207;890811
4508;1;278301;890811
4509;1;278400;890811
4510;1;280100;890811
4511;1;282100;890811
4512;1;283100;890811
4513;1;287100;890811
4514;1;290200;890811
4515;1;290301;890811
4516;1;291100;890811
4517;1;293200;890811
4518;1;293301;890811
4519;1;293302;890811
4520;1;293303;890811
4521;1;293401;890811
4522;1;294100;890811
4523;1;294200;890811
4524;1;295101;890811
4525;1;295201;890811
4526;1;295202;890811
4527;1;295301;890811
4528;1;295500;890811
4529;1;295601;890811
4530;1;295602;890811
4531;1;295603;890811
4532;1;295604;890811
4533;1;296301;890811
4534;1;300101;890811
4535;1;300103;890811
4536;1;300201;890811
4537;1;300202;890811
4538;1;300402;890811
4539;1;301101;890811
4540;1;301102;890811
4541;1;301103;890811
4542;1;301200;890811
4543;1;301400;890811
4544;1;303101;890811
4545;1;303200;890811
4546;1;310101;890811
4547;1;310102;890811
4548;1;311300;890811
4549;1;313101;890811
4550;1;313102;890811
4551;1;313201;890811
4552;1;313202;890811
4553;1;314201;890811
4554;1;314203;890811
4555;1;314204;890811
4556;1;314300;890811
4557;1;314400;890811
4558;1;314501;890811
4559;1;314502;890811
4560;1;315000;890811
4561;1;315101;890811
4562;1;315102;890811
4563;1;316201;890811
4564;1;316401;890811
4565;1;316402;890811
4566;1;316403;890811
4567;1;316501;890811
4568;1;316502;890811
4569;1;316503;890811
4570;1;316700;890811
4571;1;317100;890811
4572;1;317202;890811
4573;1;317300;890811
4574;1;317301;890811
4575;1;317400;890811
4576;1;317501;890811
4577;1;319100;890811
4578;1;319201;890811
4579;1;319300;890811
4580;1;319402;890811
4581;1;320001;890811
4582;1;320201;890811
4583;1;320202;890811
4584;1;322100;890811
4585;1;322200;890811
4586;1;323100;890811
4587;1;324200;890811
4588;1;325100;890811
4589;1;325200;890811
4590;1;325300;890811
4591;1;325400;890811
4592;1;325500;890811
4593;1;330101;890811
4594;1;332001;890811
4595;1;332100;890811
4596;1;332201;890811
4597;1;332205;890811
4598;1;332301;890811
4599;1;332400;890811
4600;1;332700;890811
4601;1;332701;890811
4602;1;334100;890811
4603;1;334201;890811
4604;1;334202;890811
4605;1;334301;890811
4606;1;334302;890811
4607;1;334400;890811
4608;1;335100;890811
4609;1;335200;890811
4610;1;336100;890811
4611;1;339400;890811
4612;1;340200;890811
4613;1;340300;890811
4614;1;341101;890811
4615;1;341102;890811
4616;1;342100;890811
4617;1;342200;890811
4618;1;342403;890811
4619;1;342600;890811
4620;1;342700;890811
4621;1;343201;890811
4622;1;343202;890811
4623;1;343300;890811
4624;1;343301;890811
4625;1;343302;890811
4626;1;343303;890811
4627;1;343401;890811
4628;1;343402;890811
4629;1;344101;890811
4630;1;344300;890811
4631;1;345100;890811
4632;1;345300;890811
4633;1;347000;890811
4634;1;347001;890811
4635;1;347005;890811
4636;1;347200;890811
4637;1;347300;890811
4638;1;347400;890811
4639;1;347500;890811
4640;1;347600;890811
4641;1;347801;890811
4642;1;347802;890811
4643;1;348201;890811
4644;1;348202;890811
4645;1;348500;890811
4646;1;348600;890811
4647;1;349201;890811
4648;1;349400;890811
4649;1;351100;890811
4650;1;351200;890811
4651;1;351300;890811
4652;1;351400;890811
4653;1;352100;890811
4654;1;352200;890811
4655;1;352300;890811
4656;1;352400;890811
4657;1;352500;890811
4658;1;352600;890811
4659;1;352700;890811
4660;1;355101;890811
4661;1;355201;890811
4662;1;356100;890811
4663;1;356101;890811
4664;1;356201;890811
4665;1;356202;890811
4666;1;358001;890811
4667;1;358002;890811
4668;1;358101;890811
4669;1;358102;890811
4670;1;358103;890811
4671;1;358104;890811
4672;1;358105;890811
4673;1;358106;890811
4674;1;358201;890811
4675;1;358202;890811
4676;1;358203;890811
4677;1;358204;890811
4678;1;358205;890811
4679;1;358206;890811
4680;1;358207;890811
4681;1;358208;890811
4682;1;358209;890811
4683;1;358301;890811
4684;1;358306;890811
4685;1;358307;890811
4686;1;358308;890811
4687;1;358401;890811
4688;1;358402;890811
4689;1;358403;890811
4690;1;358501;890811
4691;1;358502;890811
4692;1;358503;890811
4693;1;358504;890811
4694;1;358505;890811
4695;1;358506;890811
4696;1;358507;890811
4697;1;358508;890811
4698;1;358509;890811
4699;1;358510;890811
4700;1;358701;890811
4701;1;358702;890811
4702;1;358703;890811
4703;1;358800;890811
4704;1;358801;890811
4705;1;358802;890811
4706;1;358803;890811
4707;1;359200;890811
4708;1;359300;890811
4709;1;359401;890811
4710;1;359402;890811
4711;1;359403;890811
4712;1;359404;890811
4713;1;359405;890811
4714;1;359501;890811
4715;1;359502;890811
4716;1;359700;890811
4717;1;360300;890811
4718;1;361100;890811
4719;1;361200;890811
4720;1;361300;890811
4721;1;361400;890811
4722;1;361501;890811
4723;1;361701;890811
4724;1;362100;890811
4725;1;362200;890811
4726;1;362300;890811
4727;1;363200;890811
4728;1;369200;890811
4729;1;371200;890811
4730;1;372600;890811
4731;1;372700;890811
4732;1;373100;890811
4733;1;373103;890811
4734;1;373200;890811
4735;1;373301;890811
4736;1;373302;890811
4737;1;373303;890811
4738;1;373600;890811
4739;1;373700;890811
4740;1;374100;890811
4741;1;374200;890811
4742;1;374300;890811
4743;1;375100;890811
4744;1;375200;890811
4745;1;376100;890811
4746;1;377401;890811
4747;1;379401;890811
4748;1;379402;890811
4749;1;380101;890811
4750;1;380102;890811
4751;1;380103;890811
4752;1;380104;890811
4753;1;380201;890811
