id,id_tarifario,cod_articulo,codigo_cups,porcentaje,tipo_variacion,paragrafo
1,1,22,350100,40,descuento,paragrafo 1
2,1,22,350200,40,descuento,paragrafo 1
3,1,22,350300,40,descuento,paragrafo 1
4,1,22,350400,40,descuento,paragrafo 1
5,1,22,354200,40,descuento,paragrafo 1
6,1,22,355102,40,descuento,paragrafo 1
7,1,22,358303,40,descuento,paragrafo 1
8,1,22,358710,40,descuento,paragrafo 1
9,1,22,360101,40,descuento,paragrafo 1
10,1,22,360102,40,descuento,paragrafo 1
11,1,22,360201,40,descuento,paragrafo 1
12,1,22,360401,40,descuento,paragrafo 1
13,1,22,360500,40,descuento,paragrafo 1
14,1,22,360600,40,descuento,paragrafo 1
15,1,22,370100,40,descuento,paragrafo 1
16,1,22,372101,40,descuento,paragrafo 1
17,1,22,372200,40,descuento,paragrafo 1
18,1,22,372300,40,descuento,paragrafo 1
19,1,22,372301,40,descuento,paragrafo 1
20,1,22,372400,40,descuento,paragrafo 1
21,1,22,372401,40,descuento,paragrafo 1
22,1,22,372501,40,descuento,paragrafo 1
23,1,22,373401,40,descuento,paragrafo 1
24,1,22,373402,40,descuento,paragrafo 1
25,1,22,377800,40,descuento,paragrafo 1
26,1,22,378200,40,descuento,paragrafo 1
27,1,22,378300,40,descuento,paragrafo 1
28,1,22,378500,40,descuento,paragrafo 1
29,1,22,378900,40,descuento,paragrafo 1
30,1,22,379500,40,descuento,paragrafo 1
31,1,22,379900,40,descuento,paragrafo 1
32,1,22,380110,40,descuento,paragrafo 1
33,1,22,380210,40,descuento,paragrafo 1
34,1,22,380602,40,descuento,paragrafo 1
35,1,22,380702,40,descuento,paragrafo 1
36,1,22,380810,40,descuento,paragrafo 1
37,1,22,380910,40,descuento,paragrafo 1
38,1,22,382301,40,descuento,paragrafo 1
39,1,22,385120,40,descuento,paragrafo 1
40,1,22,385220,40,descuento,paragrafo 1
41,1,22,385320,40,descuento,paragrafo 1
42,1,22,385401,40,descuento,paragrafo 1
43,1,22,385520,40,descuento,paragrafo 1
44,1,22,385620,40,descuento,paragrafo 1
45,1,22,385720,40,descuento,paragrafo 1
46,1,22,385820,40,descuento,paragrafo 1
47,1,22,385920,40,descuento,paragrafo 1
48,1,22,386301,40,descuento,paragrafo 1
49,1,22,386402,40,descuento,paragrafo 1
50,1,22,387300,40,descuento,paragrafo 1
51,1,22,389103,40,descuento,paragrafo 1
52,1,22,391704,40,descuento,paragrafo 1
53,1,22,395010,40,descuento,paragrafo 1
54,1,22,395012,40,descuento,paragrafo 1
55,1,22,395013,40,descuento,paragrafo 1
56,1,22,395014,40,descuento,paragrafo 1
57,1,22,395015,40,descuento,paragrafo 1
58,1,22,395016,40,descuento,paragrafo 1
59,1,22,395017,40,descuento,paragrafo 1
60,1,22,395021,40,descuento,paragrafo 1
61,1,22,395030,40,descuento,paragrafo 1
62,1,22,395031,40,descuento,paragrafo 1
63,1,22,395060,40,descuento,paragrafo 1
64,1,22,395061,40,descuento,paragrafo 1
65,1,22,395080,40,descuento,paragrafo 1
66,1,22,395081,40,descuento,paragrafo 1
67,1,22,395200,40,descuento,paragrafo 1
68,1,22,395302,40,descuento,paragrafo 1
69,1,22,428100,40,descuento,paragrafo 1
70,1,22,510400,40,descuento,paragrafo 1
71,1,22,519600,40,descuento,paragrafo 1
72,1,22,550301,40,descuento,paragrafo 1
73,1,22,550401,40,descuento,paragrafo 1
74,1,22,851101,40,descuento,paragrafo 1
75,1,22,851301,40,descuento,paragrafo 1
76,1,22,851302,40,descuento,paragrafo 1
77,1,22,872201,40,descuento,paragrafo 1
78,1,22,872202,40,descuento,paragrafo 1
79,1,22,874111,40,descuento,paragrafo 1
80,1,22,874112,40,descuento,paragrafo 1
81,1,22,874113,40,descuento,paragrafo 1
82,1,22,874114,40,descuento,paragrafo 1
83,1,22,874121,40,descuento,paragrafo 1
84,1,22,874122,40,descuento,paragrafo 1
85,1,22,874123,40,descuento,paragrafo 1
86,1,22,874124,40,descuento,paragrafo 1
87,1,22,874125,40,descuento,paragrafo 1
88,1,22,874131,40,descuento,paragrafo 1
89,1,22,874132,40,descuento,paragrafo 1
90,1,22,874133,40,descuento,paragrafo 1
91,1,22,874134,40,descuento,paragrafo 1
92,1,22,874200,40,descuento,paragrafo 1
93,1,22,874300,40,descuento,paragrafo 1
94,1,22,874510,40,descuento,paragrafo 1
95,1,22,874601,40,descuento,paragrafo 1
96,1,22,874602,40,descuento,paragrafo 1
97,1,22,874700,40,descuento,paragrafo 1
98,1,22,874800,40,descuento,paragrafo 1
99,1,22,875100,40,descuento,paragrafo 1
100,1,22,875411,40,descuento,paragrafo 1
101,1,22,875412,40,descuento,paragrafo 1
102,1,22,875421,40,descuento,paragrafo 1
103,1,22,875422,40,descuento,paragrafo 1
104,1,22,875431,40,descuento,paragrafo 1
105,1,22,875432,40,descuento,paragrafo 1
106,1,22,875441,40,descuento,paragrafo 1
107,1,22,875442,40,descuento,paragrafo 1
108,1,22,875501,40,descuento,paragrafo 1
109,1,22,875510,40,descuento,paragrafo 1
110,1,22,875520,40,descuento,paragrafo 1
111,1,22,875530,40,descuento,paragrafo 1
112,1,22,875601,40,descuento,paragrafo 1
113,1,22,875603,40,descuento,paragrafo 1
114,1,22,876110,40,descuento,paragrafo 1
115,1,22,876120,40,descuento,paragrafo 1
116,1,22,876121,40,descuento,paragrafo 1
117,1,22,876122,40,descuento,paragrafo 1
118,1,22,876130,40,descuento,paragrafo 1
119,1,22,876131,40,descuento,paragrafo 1
120,1,22,876132,40,descuento,paragrafo 1
121,1,22,876137,40,descuento,paragrafo 1
122,1,22,876140,40,descuento,paragrafo 1
123,1,22,876190,40,descuento,paragrafo 1
124,1,22,876212,40,descuento,paragrafo 1
125,1,22,876241,40,descuento,paragrafo 1
126,1,22,876320,40,descuento,paragrafo 1
127,1,22,876400,40,descuento,paragrafo 1
128,1,22,876500,40,descuento,paragrafo 1
129,1,22,876611,40,descuento,paragrafo 1
130,1,22,876612,40,descuento,paragrafo 1
131,1,22,876901,40,descuento,paragrafo 1
132,1,22,876902,40,descuento,paragrafo 1
133,1,22,877110,40,descuento,paragrafo 1
134,1,22,877111,40,descuento,paragrafo 1
135,1,22,877121,40,descuento,paragrafo 1
136,1,22,877122,40,descuento,paragrafo 1
137,1,22,877131,40,descuento,paragrafo 1
138,1,22,877132,40,descuento,paragrafo 1
139,1,22,877141,40,descuento,paragrafo 1
140,1,22,877161,40,descuento,paragrafo 1
141,1,22,877171,40,descuento,paragrafo 1
142,1,22,877210,40,descuento,paragrafo 1
143,1,22,877214,40,descuento,paragrafo 1
144,1,22,877281,40,descuento,paragrafo 1
145,1,22,877301,40,descuento,paragrafo 1
146,1,22,877302,40,descuento,paragrafo 1
147,1,22,877400,40,descuento,paragrafo 1
148,1,22,877601,40,descuento,paragrafo 1
149,1,22,877812,40,descuento,paragrafo 1
150,1,22,877816,40,descuento,paragrafo 1
151,1,22,877831,40,descuento,paragrafo 1
152,1,22,877851,40,descuento,paragrafo 1
153,1,22,877861,40,descuento,paragrafo 1
154,1,22,877862,40,descuento,paragrafo 1
155,1,22,877863,40,descuento,paragrafo 1
156,1,22,877871,40,descuento,paragrafo 1
157,1,22,877901,40,descuento,paragrafo 1
158,1,22,877902,40,descuento,paragrafo 1
159,1,22,877903,40,descuento,paragrafo 1
160,1,22,877932,40,descuento,paragrafo 1
161,1,22,877940,40,descuento,paragrafo 1
162,1,22,877980,40,descuento,paragrafo 1
163,1,22,878101,40,descuento,paragrafo 1
164,1,22,878111,40,descuento,paragrafo 1
165,1,22,878201,40,descuento,paragrafo 1
166,1,22,878211,40,descuento,paragrafo 1
167,1,22,878301,40,descuento,paragrafo 1
168,1,22,878401,40,descuento,paragrafo 1
169,1,22,878501,40,descuento,paragrafo 1
170,1,22,878502,40,descuento,paragrafo 1
171,1,22,878601,40,descuento,paragrafo 1
172,1,22,878602,40,descuento,paragrafo 1
173,1,22,878711,40,descuento,paragrafo 1
174,1,22,878721,40,descuento,paragrafo 1
175,1,22,878731,40,descuento,paragrafo 1
176,1,22,878811,40,descuento,paragrafo 1
177,1,22,878812,40,descuento,paragrafo 1
178,1,22,878831,40,descuento,paragrafo 1
179,1,22,878912,40,descuento,paragrafo 1
180,1,22,878922,40,descuento,paragrafo 1
181,1,22,878933,40,descuento,paragrafo 1
182,1,22,878941,40,descuento,paragrafo 1
183,1,22,881236,40,descuento,paragrafo 1
184,1,22,894103,40,descuento,paragrafo 1
185,1,22,895001,40,descuento,paragrafo 1
186,1,22,895201,40,descuento,paragrafo 1
187,1,22,895300,40,descuento,paragrafo 1
188,1,22,895801,40,descuento,paragrafo 1
189,1,22,895903,40,descuento,paragrafo 1
190,1,22,895910,40,descuento,paragrafo 1
191,1,22,996101,40,descuento,paragrafo 1
192,1,22,M21437,40,descuento,paragrafo 1
193,1,22,M21439,40,descuento,paragrafo 1
194,1,22,M21450,40,descuento,paragrafo 1
195,1,22,M21471,40,descuento,paragrafo 1
196,1,22,M21510,40,descuento,paragrafo 1
197,1,27,870001,9095,suma,paragrafo 12
198,1,27,870002,9095,suma,paragrafo 12
199,1,27,870003,9095,suma,paragrafo 12
200,1,27,870004,9095,suma,paragrafo 12
201,1,27,870005,9095,suma,paragrafo 12
202,1,27,870006,9095,suma,paragrafo 12
203,1,27,870007,9095,suma,paragrafo 12
204,1,27,870101,9095,suma,paragrafo 12
205,1,27,870102,9095,suma,paragrafo 12
206,1,27,870103,9095,suma,paragrafo 12
207,1,27,870104,9095,suma,paragrafo 12
208,1,27,870105,9095,suma,paragrafo 12
209,1,27,870107,9095,suma,paragrafo 12
210,1,27,870108,9095,suma,paragrafo 12
211,1,27,870112,9095,suma,paragrafo 12
212,1,27,870113,9095,suma,paragrafo 12
213,1,27,870114,9095,suma,paragrafo 12
214,1,27,870131,9095,suma,paragrafo 12
215,1,27,870301,9095,suma,paragrafo 12
216,1,27,870302,9095,suma,paragrafo 12
217,1,27,870303,9095,suma,paragrafo 12
218,1,27,870305,9095,suma,paragrafo 12
219,1,27,870306,9095,suma,paragrafo 12
220,1,27,870307,9095,suma,paragrafo 12
221,1,27,870308,9095,suma,paragrafo 12
222,1,27,870310,9095,suma,paragrafo 12
223,1,27,870601,9095,suma,paragrafo 12
224,1,27,870602,9095,suma,paragrafo 12
225,1,27,870603,9095,suma,paragrafo 12
226,1,27,871010,9095,suma,paragrafo 12
227,1,27,871019,9095,suma,paragrafo 12
228,1,27,871020,9095,suma,paragrafo 12
229,1,27,871030,9095,suma,paragrafo 12
230,1,27,871040,9095,suma,paragrafo 12
231,1,27,871050,9095,suma,paragrafo 12
232,1,27,871061,9095,suma,paragrafo 12
233,1,27,871062,9095,suma,paragrafo 12
234,1,27,871091,9095,suma,paragrafo 12
235,1,27,871111,9095,suma,paragrafo 12
236,1,27,871112,9095,suma,paragrafo 12
237,1,27,871121,9095,suma,paragrafo 12
238,1,27,871129,9095,suma,paragrafo 12
239,1,27,871181,9095,suma,paragrafo 12
240,1,27,871182,9095,suma,paragrafo 12
241,1,27,871202,9095,suma,paragrafo 12
242,1,27,871208,9095,suma,paragrafo 12
243,1,27,871320,9095,suma,paragrafo 12
244,1,27,871401,9095,suma,paragrafo 12
245,1,27,871402,9095,suma,paragrafo 12
246,1,27,871403,9095,suma,paragrafo 12
247,1,27,871404,9095,suma,paragrafo 12
248,1,27,872002,9095,suma,paragrafo 12
249,1,27,872011,9095,suma,paragrafo 12
250,1,27,872070,9095,suma,paragrafo 12
251,1,27,872101,9095,suma,paragrafo 12
252,1,27,872102,9095,suma,paragrafo 12
253,1,27,872104,9095,suma,paragrafo 12
254,1,27,872105,9095,suma,paragrafo 12
255,1,27,872121,9095,suma,paragrafo 12
256,1,27,872122,9095,suma,paragrafo 12
257,1,27,872123,9095,suma,paragrafo 12
258,1,27,872510,9095,suma,paragrafo 12
259,1,27,872520,9095,suma,paragrafo 12
260,1,27,872530,9095,suma,paragrafo 12
261,1,27,872580,9095,suma,paragrafo 12
262,1,27,872780,9095,suma,paragrafo 12
263,1,27,873002,9095,suma,paragrafo 12
264,1,27,873004,9095,suma,paragrafo 12
265,1,27,873111,9095,suma,paragrafo 12
266,1,27,873112,9095,suma,paragrafo 12
267,1,27,873121,9095,suma,paragrafo 12
268,1,27,873122,9095,suma,paragrafo 12
269,1,27,873202,9095,suma,paragrafo 12
270,1,27,873204,9095,suma,paragrafo 12
271,1,27,873205,9095,suma,paragrafo 12
272,1,27,873206,9095,suma,paragrafo 12
273,1,27,873210,9095,suma,paragrafo 12
274,1,27,873302,9095,suma,paragrafo 12
275,1,27,873311,9095,suma,paragrafo 12
276,1,27,873312,9095,suma,paragrafo 12
277,1,27,873313,9095,suma,paragrafo 12
278,1,27,873314,9095,suma,paragrafo 12
279,1,27,873333,9095,suma,paragrafo 12
280,1,27,873335,9095,suma,paragrafo 12
281,1,27,873340,9095,suma,paragrafo 12
282,1,27,873411,9095,suma,paragrafo 12
283,1,27,873412,9095,suma,paragrafo 12
284,1,27,873420,9095,suma,paragrafo 12
285,1,27,873422,9095,suma,paragrafo 12
286,1,27,873424,9095,suma,paragrafo 12
287,1,27,873426,9095,suma,paragrafo 12
288,1,27,873431,9095,suma,paragrafo 12
289,1,27,873432,9095,suma,paragrafo 12
290,1,27,873443,9095,suma,paragrafo 12
291,1,27,873444,9095,suma,paragrafo 12
292,1,27,873710,9095,suma,paragrafo 12
293,1,27,873720,9095,suma,paragrafo 12
294,1,27,874910,9095,suma,paragrafo 12
295,1,27,876801,9095,suma,paragrafo 12
296,1,27,876802,9095,suma,paragrafo 12
297,1,27,877801,9095,suma,paragrafo 12
298,1,27,877802,9095,suma,paragrafo 12
299,1,27,877814,9095,suma,paragrafo 12
300,1,27,877815,9095,suma,paragrafo 12
301,1,27,881112,9095,suma,paragrafo 12
302,1,27,881118,9095,suma,paragrafo 12
303,1,27,881131,9095,suma,paragrafo 12
304,1,27,881141,9095,suma,paragrafo 12
305,1,27,881201,9095,suma,paragrafo 12
306,1,27,881220,9095,suma,paragrafo 12
307,1,27,881240,9095,suma,paragrafo 12
308,1,27,881301,9095,suma,paragrafo 12
309,1,27,881302,9095,suma,paragrafo 12
310,1,27,881305,9095,suma,paragrafo 12
311,1,27,881306,9095,suma,paragrafo 12
312,1,27,881313,9095,suma,paragrafo 12
313,1,27,881318,9095,suma,paragrafo 12
314,1,27,881331,9095,suma,paragrafo 12
315,1,27,881332,9095,suma,paragrafo 12
316,1,27,881340,9095,suma,paragrafo 12
317,1,27,881360,9095,suma,paragrafo 12
318,1,27,881362,9095,suma,paragrafo 12
319,1,27,881390,9095,suma,paragrafo 12
320,1,27,881401,9095,suma,paragrafo 12
321,1,27,881402,9095,suma,paragrafo 12
322,1,27,881403,9095,suma,paragrafo 12
323,1,27,881410,9095,suma,paragrafo 12
324,1,27,881431,9095,suma,paragrafo 12
325,1,27,881432,9095,suma,paragrafo 12
326,1,27,881434,9095,suma,paragrafo 12
327,1,27,881501,9095,suma,paragrafo 12
328,1,27,881502,9095,suma,paragrafo 12
329,1,27,881510,9095,suma,paragrafo 12
330,1,27,881511,9095,suma,paragrafo 12
331,1,27,881521,9095,suma,paragrafo 12
332,1,27,881601,9095,suma,paragrafo 12
333,1,27,881602,9095,suma,paragrafo 12
334,1,27,881610,9095,suma,paragrafo 12
335,1,27,881620,9095,suma,paragrafo 12
336,1,27,881630,9095,suma,paragrafo 12
337,1,27,882101,9095,suma,paragrafo 12
338,1,27,882102,9095,suma,paragrafo 12
339,1,27,882103,9095,suma,paragrafo 12
340,1,27,882105,9095,suma,paragrafo 12
341,1,27,882110,9095,suma,paragrafo 12
342,1,27,882111,9095,suma,paragrafo 12
343,1,27,882112,9095,suma,paragrafo 12
344,1,27,882130,9095,suma,paragrafo 12
345,1,27,882131,9095,suma,paragrafo 12
346,1,27,882132,9095,suma,paragrafo 12
347,1,27,882201,9095,suma,paragrafo 12
348,1,27,882202,9095,suma,paragrafo 12
349,1,27,882203,9095,suma,paragrafo 12
350,1,27,882210,9095,suma,paragrafo 12
351,1,27,882211,9095,suma,paragrafo 12
352,1,27,882212,9095,suma,paragrafo 12
353,1,27,882220,9095,suma,paragrafo 12
354,1,27,882221,9095,suma,paragrafo 12
355,1,27,882222,9095,suma,paragrafo 12
356,1,27,882230,9095,suma,paragrafo 12
357,1,27,882231,9095,suma,paragrafo 12
358,1,27,882232,9095,suma,paragrafo 12
359,1,27,882240,9095,suma,paragrafo 12
360,1,27,882241,9095,suma,paragrafo 12
361,1,27,882242,9095,suma,paragrafo 12
362,1,27,882250,9095,suma,paragrafo 12
363,1,27,882251,9095,suma,paragrafo 12
364,1,27,882252,9095,suma,paragrafo 12
365,1,27,882260,9095,suma,paragrafo 12
366,1,27,882261,9095,suma,paragrafo 12
367,1,27,882262,9095,suma,paragrafo 12
368,1,27,882271,9095,suma,paragrafo 12
369,1,27,882281,9095,suma,paragrafo 12
370,1,27,882291,9095,suma,paragrafo 12
371,1,27,882293,9095,suma,paragrafo 12
372,1,27,882295,9095,suma,paragrafo 12
373,1,27,882298,9095,suma,paragrafo 12
374,1,27,882310,9095,suma,paragrafo 12
375,1,27,882311,9095,suma,paragrafo 12
376,1,27,882312,9095,suma,paragrafo 12
377,1,27,882313,9095,suma,paragrafo 12
378,1,27,882330,9095,suma,paragrafo 12
379,1,27,882331,9095,suma,paragrafo 12
380,1,27,882332,9095,suma,paragrafo 12
381,1,27,882333,9095,suma,paragrafo 12
382,1,27,882334,9095,suma,paragrafo 12
383,1,27,882600,9095,suma,paragrafo 12
384,1,27,882610,9095,suma,paragrafo 12
385,1,27,882611,9095,suma,paragrafo 12
386,1,27,882840,9095,suma,paragrafo 12
387,1,27,886012,9095,suma,paragrafo 12
388,1,27,886013,9095,suma,paragrafo 12
389,1,27,951301,9095,suma,paragrafo 12
390,1,27,951321,9095,suma,paragrafo 12
391,1,27,E21108,9095,suma,paragrafo 12
392,1,27,E21126,9095,suma,paragrafo 12
393,1,27,E21305,9095,suma,paragrafo 12
394,1,27,E21336,9095,suma,paragrafo 12
395,1,27,E31213,9095,suma,paragrafo 12
396,1,27,M21144,9095,suma,paragrafo 12
397,1,27,M21145,9095,suma,paragrafo 12
398,1,27,M21206,9095,suma,paragrafo 12
399,1,27,M21322,9095,suma,paragrafo 12
400,1,27,M21323,9095,suma,paragrafo 12
401,1,27,M21452,9095,suma,paragrafo 12
402,1,27,920101,13120,suma,paragrafo 16
403,1,27,920102,13120,suma,paragrafo 16
404,1,27,920103,13120,suma,paragrafo 16
405,1,27,920104,13120,suma,paragrafo 16
406,1,27,920105,13120,suma,paragrafo 16
407,1,27,920201,13120,suma,paragrafo 16
408,1,27,920202,13120,suma,paragrafo 16
409,1,27,920203,13120,suma,paragrafo 16
410,1,27,920204,13120,suma,paragrafo 16
411,1,27,920208,13120,suma,paragrafo 16
412,1,27,920209,13120,suma,paragrafo 16
413,1,27,920210,13120,suma,paragrafo 16
414,1,27,920211,13120,suma,paragrafo 16
415,1,27,920214,13120,suma,paragrafo 16
416,1,27,920301,13120,suma,paragrafo 16
417,1,27,920303,13120,suma,paragrafo 16
418,1,27,920307,13120,suma,paragrafo 16
419,1,27,920401,13120,suma,paragrafo 16
420,1,27,920402,13120,suma,paragrafo 16
421,1,27,920403,13120,suma,paragrafo 16
422,1,27,920404,13120,suma,paragrafo 16
423,1,27,920405,13120,suma,paragrafo 16
424,1,27,920406,13120,suma,paragrafo 16
425,1,27,920407,13120,suma,paragrafo 16
426,1,27,920408,13120,suma,paragrafo 16
427,1,27,920410,13120,suma,paragrafo 16
428,1,27,920411,13120,suma,paragrafo 16
429,1,27,920412,13120,suma,paragrafo 16
430,1,27,920413,13120,suma,paragrafo 16
431,1,27,920414,13120,suma,paragrafo 16
432,1,27,920415,13120,suma,paragrafo 16
433,1,27,920501,13120,suma,paragrafo 16
434,1,27,920502,13120,suma,paragrafo 16
435,1,27,920503,13120,suma,paragrafo 16
436,1,27,920504,13120,suma,paragrafo 16
437,1,27,920505,13120,suma,paragrafo 16
438,1,27,920506,13120,suma,paragrafo 16
439,1,27,920507,13120,suma,paragrafo 16
440,1,27,920508,13120,suma,paragrafo 16
441,1,27,920509,13120,suma,paragrafo 16
442,1,27,920510,13120,suma,paragrafo 16
443,1,27,920511,13120,suma,paragrafo 16
444,1,27,920601,13120,suma,paragrafo 16
445,1,27,920602,13120,suma,paragrafo 16
446,1,27,920603,13120,suma,paragrafo 16
447,1,27,920604,13120,suma,paragrafo 16
448,1,27,920605,13120,suma,paragrafo 16
449,1,27,920606,13120,suma,paragrafo 16
450,1,27,920607,13120,suma,paragrafo 16
451,1,27,920608,13120,suma,paragrafo 16
452,1,27,920701,13120,suma,paragrafo 16
453,1,27,920702,13120,suma,paragrafo 16
454,1,27,920707,13120,suma,paragrafo 16
455,1,27,920708,13120,suma,paragrafo 16
456,1,27,920801,13120,suma,paragrafo 16
457,1,27,920802,13120,suma,paragrafo 16
458,1,27,920803,13120,suma,paragrafo 16
459,1,27,920804,13120,suma,paragrafo 16
460,1,27,920805,13120,suma,paragrafo 16
461,1,27,920806,13120,suma,paragrafo 16
462,1,27,920807,13120,suma,paragrafo 16
463,1,27,920808,13120,suma,paragrafo 16
464,1,27,920809,13120,suma,paragrafo 16
465,1,27,920810,13120,suma,paragrafo 16
466,1,27,920811,13120,suma,paragrafo 16
467,1,27,920812,13120,suma,paragrafo 16
468,1,27,920813,13120,suma,paragrafo 16
469,1,27,920901,13120,suma,paragrafo 16
470,1,27,920902,13120,suma,paragrafo 16
471,1,27,920903,13120,suma,paragrafo 16
472,1,27,921100,13120,suma,paragrafo 16
473,1,27,921200,13120,suma,paragrafo 16
474,1,27,921301,13120,suma,paragrafo 16
475,1,27,921600,13120,suma,paragrafo 16
476,1,27,922800,13120,suma,paragrafo 16
477,1,27,922805,13120,suma,paragrafo 16
478,1,27,922810,13120,suma,paragrafo 16
479,1,27,922830,13120,suma,paragrafo 16
480,1,27,920302,103225,suma,paragrafo 16
481,1,27,920304,103225,suma,paragrafo 16
482,1,27,920305,103225,suma,paragrafo 16
483,1,27,920306,103225,suma,paragrafo 16
484,1,27,870001,25,descuento,paragrafo 1
485,1,27,870002,25,descuento,paragrafo 1
486,1,27,870003,25,descuento,paragrafo 1
487,1,27,870004,25,descuento,paragrafo 1
488,1,27,870005,25,descuento,paragrafo 1
489,1,27,870006,25,descuento,paragrafo 1
490,1,27,870007,25,descuento,paragrafo 1
491,1,27,870101,25,descuento,paragrafo 1
492,1,27,870102,25,descuento,paragrafo 1
493,1,27,870103,25,descuento,paragrafo 1
494,1,27,870104,25,descuento,paragrafo 1
495,1,27,870105,25,descuento,paragrafo 1
496,1,27,870107,25,descuento,paragrafo 1
497,1,27,870108,25,descuento,paragrafo 1
498,1,27,870112,25,descuento,paragrafo 1
499,1,27,870113,25,descuento,paragrafo 1
500,1,27,870131,25,descuento,paragrafo 1
501,1,27,870440,25,descuento,paragrafo 1
502,1,27,870451,25,descuento,paragrafo 1
503,1,27,870452,25,descuento,paragrafo 1
504,1,27,870453,25,descuento,paragrafo 1
505,1,27,870454,25,descuento,paragrafo 1
506,1,27,870455,25,descuento,paragrafo 1
507,1,27,870460,25,descuento,paragrafo 1
508,1,27,870601,25,descuento,paragrafo 1
509,1,27,870602,25,descuento,paragrafo 1
510,1,27,870603,25,descuento,paragrafo 1
511,1,27,871010,25,descuento,paragrafo 1
512,1,27,871019,25,descuento,paragrafo 1
513,1,27,871020,25,descuento,paragrafo 1
514,1,27,871030,25,descuento,paragrafo 1
515,1,27,871040,25,descuento,paragrafo 1
516,1,27,871050,25,descuento,paragrafo 1
517,1,27,871061,25,descuento,paragrafo 1
518,1,27,871062,25,descuento,paragrafo 1
519,1,27,871091,25,descuento,paragrafo 1
520,1,27,871111,25,descuento,paragrafo 1
521,1,27,871112,25,descuento,paragrafo 1
522,1,27,871121,25,descuento,paragrafo 1
523,1,27,871129,25,descuento,paragrafo 1
524,1,27,871181,25,descuento,paragrafo 1
525,1,27,871182,25,descuento,paragrafo 1
526,1,27,871208,25,descuento,paragrafo 1
527,1,27,871320,25,descuento,paragrafo 1
528,1,27,872002,25,descuento,paragrafo 1
529,1,27,872011,25,descuento,paragrafo 1
530,1,27,872070,25,descuento,paragrafo 1
531,1,27,872101,25,descuento,paragrafo 1
532,1,27,872102,25,descuento,paragrafo 1
533,1,27,872104,25,descuento,paragrafo 1
534,1,27,872105,25,descuento,paragrafo 1
535,1,27,872121,25,descuento,paragrafo 1
536,1,27,872122,25,descuento,paragrafo 1
537,1,27,872123,25,descuento,paragrafo 1
538,1,27,872580,25,descuento,paragrafo 1
539,1,27,872780,25,descuento,paragrafo 1
540,1,27,873002,25,descuento,paragrafo 1
541,1,27,873004,25,descuento,paragrafo 1
542,1,27,873111,25,descuento,paragrafo 1
543,1,27,873112,25,descuento,paragrafo 1
544,1,27,873121,25,descuento,paragrafo 1
545,1,27,873122,25,descuento,paragrafo 1
546,1,27,873202,25,descuento,paragrafo 1
547,1,27,873204,25,descuento,paragrafo 1
548,1,27,873205,25,descuento,paragrafo 1
549,1,27,873206,25,descuento,paragrafo 1
550,1,27,873210,25,descuento,paragrafo 1
551,1,27,873302,25,descuento,paragrafo 1
552,1,27,873311,25,descuento,paragrafo 1
553,1,27,873312,25,descuento,paragrafo 1
554,1,27,873313,25,descuento,paragrafo 1
555,1,27,873314,25,descuento,paragrafo 1
556,1,27,873333,25,descuento,paragrafo 1
557,1,27,873335,25,descuento,paragrafo 1
558,1,27,873340,25,descuento,paragrafo 1
559,1,27,873411,25,descuento,paragrafo 1
560,1,27,873412,25,descuento,paragrafo 1
561,1,27,873420,25,descuento,paragrafo 1
562,1,27,873422,25,descuento,paragrafo 1
563,1,27,873424,25,descuento,paragrafo 1
564,1,27,873426,25,descuento,paragrafo 1
565,1,27,873431,25,descuento,paragrafo 1
566,1,27,873432,25,descuento,paragrafo 1
567,1,27,873443,25,descuento,paragrafo 1
568,1,27,873444,25,descuento,paragrafo 1
569,1,27,876801,25,descuento,paragrafo 1
570,1,27,876802,25,descuento,paragrafo 1
571,1,27,877802,25,descuento,paragrafo 1
572,1,27,877814,25,descuento,paragrafo 1
573,1,27,877815,25,descuento,paragrafo 1
574,1,27,380110,60,aumento,paragrafo 8
575,1,27,380210,60,aumento,paragrafo 8
576,1,27,382301,60,aumento,paragrafo 8
577,1,27,385120,60,aumento,paragrafo 8
578,1,27,385220,60,aumento,paragrafo 8
579,1,27,385401,60,aumento,paragrafo 8
580,1,27,395010,60,aumento,paragrafo 8
581,1,27,395200,60,aumento,paragrafo 8
582,1,27,870001,46305,suma,paragrafo 5
583,1,27,870002,46305,suma,paragrafo 5
584,1,27,870003,46305,suma,paragrafo 5
585,1,27,870004,46305,suma,paragrafo 5
586,1,27,870005,46305,suma,paragrafo 5
587,1,27,870006,46305,suma,paragrafo 5
588,1,27,870007,46305,suma,paragrafo 5
589,1,27,870101,46305,suma,paragrafo 5
590,1,27,870102,46305,suma,paragrafo 5
591,1,27,870103,46305,suma,paragrafo 5
592,1,27,870104,46305,suma,paragrafo 5
593,1,27,870105,46305,suma,paragrafo 5
594,1,27,870107,46305,suma,paragrafo 5
595,1,27,870108,46305,suma,paragrafo 5
596,1,27,870112,46305,suma,paragrafo 5
597,1,27,870113,46305,suma,paragrafo 5
598,1,27,870131,46305,suma,paragrafo 5
599,1,27,870440,46305,suma,paragrafo 5
600,1,27,870451,46305,suma,paragrafo 5
601,1,27,870452,46305,suma,paragrafo 5
602,1,27,870453,46305,suma,paragrafo 5
603,1,27,870454,46305,suma,paragrafo 5
604,1,27,870455,46305,suma,paragrafo 5
605,1,27,870460,46305,suma,paragrafo 5
606,1,27,870601,46305,suma,paragrafo 5
