id;id_tarifario;codigo_cups;tipo_paragrafo
5728;1;17303;inclusion
5729;1;17401;inclusion
5730;1;17501;inclusion
5731;1;17504;inclusion
5732;1;17505;inclusion
5733;1;17508;inclusion
5734;1;17509;inclusion
5735;1;17601;inclusion
5736;1;17701;inclusion
5737;1;17801;inclusion
5738;1;17805;inclusion
5739;1;18101;inclusion
5740;1;18201;inclusion
5741;1;19100;inclusion
5742;1;19200;inclusion
5743;1;20101;inclusion
5744;1;20102;inclusion
5745;1;20103;inclusion
5746;1;20104;inclusion
5747;1;20105;inclusion
5748;1;20106;inclusion
5749;1;20107;inclusion
5750;1;20108;inclusion
5751;1;20201;inclusion
5752;1;20202;inclusion
5753;1;20203;inclusion
5754;1;20204;inclusion
5755;1;20401;inclusion
5756;1;20500;inclusion
5757;1;20601;inclusion
5758;1;21101;inclusion
5759;1;21102;inclusion
5760;1;21103;inclusion
5761;1;21104;inclusion
5762;1;21201;inclusion
5763;1;21202;inclusion
5764;1;21203;inclusion
5765;1;21204;inclusion
5766;1;21205;inclusion
5767;1;21206;inclusion
5768;1;21207;inclusion
5769;1;21208;inclusion
5770;1;21209;inclusion
5771;1;21210;inclusion
5772;1;21211;inclusion
5773;1;21212;inclusion
5774;1;21213;inclusion
5775;1;21214;inclusion
5776;1;22101;inclusion
5777;1;22201;inclusion
5778;1;22202;inclusion
5779;1;22300;inclusion
5780;1;23201;inclusion
5781;1;23401;inclusion
5782;1;23402;inclusion
5783;1;23500;inclusion
5784;1;24100;inclusion
5785;1;24201;inclusion
5786;1;24202;inclusion
5787;1;24300;inclusion
5788;1;25000;inclusion
5789;1;28201;inclusion
5790;1;28202;inclusion
5791;1;28203;inclusion
5792;1;28301;inclusion
5793;1;28302;inclusion
5794;1;28303;inclusion
5795;1;28304;inclusion
5796;1;28601;inclusion
5797;1;30101;inclusion
5798;1;30102;inclusion
5799;1;30103;inclusion
5800;1;30201;inclusion
5801;1;30202;inclusion
5802;1;30203;inclusion
5803;1;30207;inclusion
5804;1;30401;inclusion
5805;1;30402;inclusion
5806;1;32100;inclusion
5807;1;32200;inclusion
5808;1;32301;inclusion
5809;1;32400;inclusion
5810;1;33200;inclusion
5811;1;33201;inclusion
5812;1;34201;inclusion
5813;1;34202;inclusion
5814;1;34203;inclusion
5815;1;34204;inclusion
5816;1;34205;inclusion
5817;1;34206;inclusion
5818;1;34301;inclusion
5819;1;34302;inclusion
5820;1;34303;inclusion
5821;1;34304;inclusion
5822;1;34305;inclusion
5823;1;34401;inclusion
5824;1;34402;inclusion
5825;1;35101;inclusion
5826;1;35102;inclusion
5827;1;35103;inclusion
5828;1;35104;inclusion
5829;1;35105;inclusion
5830;1;35106;inclusion
5831;1;35107;inclusion
5832;1;35108;inclusion
5833;1;35201;inclusion
5834;1;35202;inclusion
5835;1;35401;inclusion
5836;1;35402;inclusion
5837;1;36100;inclusion
5838;1;37100;inclusion
5839;1;37200;inclusion
5840;1;37300;inclusion
5841;1;37400;inclusion
5842;1;37500;inclusion
5843;1;38200;inclusion
5844;1;39001;inclusion
5845;1;39002;inclusion
5846;1;39301;inclusion
5847;1;39302;inclusion
5848;1;40101;inclusion
5849;1;40102;inclusion
5850;1;40103;inclusion
5851;1;40104;inclusion
5852;1;40200;inclusion
5853;1;40301;inclusion
5854;1;40705;inclusion
5855;1;40706;inclusion
5856;1;40707;inclusion
5857;1;40708;inclusion
5858;1;40709;inclusion
5859;1;40710;inclusion
5860;1;40711;inclusion
5861;1;42101;inclusion
5862;1;42102;inclusion
5863;1;42201;inclusion
5864;1;42202;inclusion
5865;1;42301;inclusion
5866;1;42302;inclusion
5867;1;42303;inclusion
5868;1;42304;inclusion
5869;1;42305;inclusion
5870;1;42306;inclusion
5871;1;42307;inclusion
5872;1;42308;inclusion
5873;1;43001;inclusion
5874;1;43102;inclusion
5875;1;43103;inclusion
5876;1;43104;inclusion
5877;1;43105;inclusion
5878;1;43106;inclusion
5879;1;43107;inclusion
5880;1;43108;inclusion
5881;1;43109;inclusion
5882;1;44101;inclusion
5883;1;44203;inclusion
5884;1;44204;inclusion
5885;1;44205;inclusion
5886;1;44206;inclusion
5887;1;44207;inclusion
5888;1;44208;inclusion
5889;1;44301;inclusion
5890;1;44311;inclusion
5891;1;44400;inclusion
5892;1;44501;inclusion
5893;1;44502;inclusion
5894;1;44503;inclusion
5895;1;44504;inclusion
5896;1;44506;inclusion
5897;1;44507;inclusion
5898;1;44508;inclusion
5899;1;46101;inclusion
5900;1;47101;inclusion
5901;1;47102;inclusion
5902;1;52101;inclusion
5903;1;52200;inclusion
5904;1;52300;inclusion
5905;1;52401;inclusion
5906;1;52601;inclusion
5907;1;52602;inclusion
5908;1;52603;inclusion
5909;1;53201;inclusion
5910;1;53202;inclusion
5911;1;53203;inclusion
5912;1;53204;inclusion
5913;1;53205;inclusion
5914;1;53206;inclusion
5915;1;53207;inclusion
5916;1;54101;inclusion
5917;1;54102;inclusion
5918;1;54103;inclusion
5919;1;54201;inclusion
5920;1;54202;inclusion
5921;1;54203;inclusion
5922;1;55100;inclusion
5923;1;55101;inclusion
5924;1;55200;inclusion
5925;1;60904;inclusion
5926;1;61200;inclusion
5927;1;61300;inclusion
5928;1;62200;inclusion
5929;1;63100;inclusion
5930;1;63901;inclusion
5931;1;63902;inclusion
5932;1;63903;inclusion
5933;1;64100;inclusion
5934;1;65100;inclusion
5935;1;65200;inclusion
5936;1;66100;inclusion
5937;1;67000;inclusion
5938;1;67100;inclusion
5939;1;67200;inclusion
5940;1;68100;inclusion
5941;1;68900;inclusion
5942;1;70000;inclusion
5943;1;71100;inclusion
5944;1;71200;inclusion
5945;1;71300;inclusion
5946;1;71400;inclusion
5947;1;71600;inclusion
5948;1;71700;inclusion
5949;1;72100;inclusion
5950;1;72200;inclusion
5951;1;72300;inclusion
5952;1;72301;inclusion
5953;1;74100;inclusion
5954;1;75300;inclusion
5955;1;75400;inclusion
5956;1;76100;inclusion
5957;1;76200;inclusion
5958;1;76400;inclusion
5959;1;76500;inclusion
5960;1;78100;inclusion
5961;1;78200;inclusion
5962;1;82302;inclusion
5963;1;82401;inclusion
5964;1;83100;inclusion
5965;1;83200;inclusion
5966;1;83300;inclusion
5967;1;83400;inclusion
5968;1;84200;inclusion
5969;1;84300;inclusion
5970;1;86101;inclusion
5971;1;86102;inclusion
5972;1;86200;inclusion
5973;1;86300;inclusion
5974;1;86400;inclusion
5975;1;87100;inclusion
5976;1;87300;inclusion
5977;1;87401;inclusion
5978;1;88202;inclusion
5979;1;88401;inclusion
5980;1;88402;inclusion
5981;1;88403;inclusion
5982;1;98101;inclusion
5983;1;98201;inclusion
5984;1;98301;inclusion
5985;1;103102;inclusion
5986;1;103104;inclusion
5987;1;103106;inclusion
5988;1;103107;inclusion
5989;1;104100;inclusion
5990;1;104400;inclusion
5991;1;105100;inclusion
5992;1;115100;inclusion
5993;1;115101;inclusion
5994;1;115200;inclusion
5995;1;115301;inclusion
5996;1;115302;inclusion
5997;1;116100;inclusion
5998;1;116200;inclusion
5999;1;116300;inclusion
6000;1;116400;inclusion
6001;1;117300;inclusion
6002;1;117400;inclusion
6003;1;117500;inclusion
6004;1;120000;inclusion
6005;1;121301;inclusion
6006;1;121400;inclusion
6007;1;123001;inclusion
6008;1;123400;inclusion
6009;1;123701;inclusion
6010;1;124201;inclusion
6011;1;124401;inclusion
6012;1;125100;inclusion
6013;1;125400;inclusion
6014;1;126400;inclusion
6015;1;126401;inclusion
6016;1;126700;inclusion
6017;1;126705;inclusion
6018;1;127501;inclusion
6019;1;128100;inclusion
6020;1;128401;inclusion
6021;1;128800;inclusion
6022;1;131100;inclusion
6023;1;132200;inclusion
6024;1;132300;inclusion
6025;1;132400;inclusion
6026;1;137100;inclusion
6027;1;137200;inclusion
6028;1;138100;inclusion
6029;1;140000;inclusion
6030;1;142101;inclusion
6031;1;142300;inclusion
6032;1;143101;inclusion
6033;1;143300;inclusion
6034;1;144101;inclusion
6035;1;144102;inclusion
6036;1;144103;inclusion
6037;1;145101;inclusion
6038;1;145300;inclusion
6039;1;146100;inclusion
6040;1;147301;inclusion
6041;1;147401;inclusion
6042;1;147402;inclusion
6043;1;152100;inclusion
6044;1;152200;inclusion
6045;1;154101;inclusion
6046;1;154102;inclusion
6047;1;154103;inclusion
6048;1;161100;inclusion
6049;1;163100;inclusion
6050;1;164100;inclusion
6051;1;164200;inclusion
6052;1;165100;inclusion
6053;1;165200;inclusion
6054;1;166101;inclusion
6055;1;168100;inclusion
6056;1;168301;inclusion
6057;1;168401;inclusion
6058;1;168402;inclusion
6059;1;168403;inclusion
6060;1;168404;inclusion
6061;1;168405;inclusion
6062;1;169201;inclusion
6063;1;169202;inclusion
6064;1;169204;inclusion
6065;1;183102;inclusion
6066;1;183103;inclusion
6067;1;183104;inclusion
6068;1;185101;inclusion
6069;1;186200;inclusion
6070;1;187100;inclusion
6071;1;187101;inclusion
6072;1;187103;inclusion
6073;1;187104;inclusion
6074;1;187105;inclusion
6075;1;187106;inclusion
6076;1;187200;inclusion
6077;1;191100;inclusion
6078;1;194101;inclusion
6079;1;194102;inclusion
6080;1;199100;inclusion
6081;1;204100;inclusion
6082;1;204200;inclusion
6083;1;205101;inclusion
6084;1;205102;inclusion
6085;1;205900;inclusion
6086;1;207301;inclusion
6087;1;207501;inclusion
6088;1;209100;inclusion
6089;1;209600;inclusion
6090;1;209601;inclusion
6091;1;209602;inclusion
6092;1;210400;inclusion
6093;1;210500;inclusion
6094;1;210600;inclusion
6095;1;210800;inclusion
6096;1;210900;inclusion
6097;1;213101;inclusion
6098;1;213102;inclusion
6099;1;213103;inclusion
6100;1;213104;inclusion
6101;1;213105;inclusion
6102;1;213106;inclusion
6103;1;213107;inclusion
6104;1;213201;inclusion
6105;1;215101;inclusion
6106;1;215102;inclusion
6107;1;215103;inclusion
6108;1;217200;inclusion
6109;1;218301;inclusion
6110;1;218302;inclusion
6111;1;218304;inclusion
6112;1;218401;inclusion
6113;1;218801;inclusion
6114;1;218802;inclusion
6115;1;218901;inclusion
6116;1;218902;inclusion
6117;1;218903;inclusion
6118;1;218904;inclusion
6119;1;221401;inclusion
6120;1;221402;inclusion
6121;1;222101;inclusion
6122;1;222102;inclusion
6123;1;223100;inclusion
6124;1;223901;inclusion
6125;1;223902;inclusion
6126;1;223903;inclusion
6127;1;224102;inclusion
6128;1;224103;inclusion
6129;1;224104;inclusion
6130;1;224105;inclusion
6131;1;224106;inclusion
6132;1;224107;inclusion
6133;1;224201;inclusion
6134;1;225300;inclusion
6135;1;226001;inclusion
6136;1;226100;inclusion
6137;1;226201;inclusion
6138;1;226202;inclusion
6139;1;226301;inclusion
6140;1;226302;inclusion
6141;1;226303;inclusion
6142;1;226304;inclusion
6143;1;226305;inclusion
6144;1;226308;inclusion
6145;1;226400;inclusion
6146;1;226401;inclusion
6147;1;227101;inclusion
6148;1;236100;inclusion
6149;1;236200;inclusion
6150;1;236300;inclusion
6151;1;237902;inclusion
6152;1;241103;inclusion
6153;1;243105;inclusion
6154;1;243106;inclusion
6155;1;243107;inclusion
6156;1;243108;inclusion
6157;1;243109;inclusion
6158;1;243301;inclusion
6159;1;243302;inclusion
6160;1;244103;inclusion
6161;1;244104;inclusion
6162;1;244105;inclusion
6163;1;244106;inclusion
6164;1;244107;inclusion
6165;1;252000;inclusion
6166;1;252501;inclusion
6167;1;252502;inclusion
6168;1;253000;inclusion
6169;1;254000;inclusion
6170;1;255901;inclusion
6171;1;263100;inclusion
6172;1;263101;inclusion
6173;1;263201;inclusion
6174;1;263202;inclusion
6175;1;263203;inclusion
6176;1;263204;inclusion
6177;1;263205;inclusion
6178;1;264200;inclusion
6179;1;264201;inclusion
6180;1;264901;inclusion
6181;1;273201;inclusion
6182;1;273202;inclusion
6183;1;273203;inclusion
6184;1;273204;inclusion
6185;1;274100;inclusion
6186;1;274201;inclusion
6187;1;274202;inclusion
6188;1;274203;inclusion
6189;1;274301;inclusion
6190;1;274302;inclusion
6191;1;274303;inclusion
6192;1;274304;inclusion
6193;1;274400;inclusion
6194;1;275102;inclusion
6195;1;275301;inclusion
6196;1;275302;inclusion
6197;1;275303;inclusion
6198;1;275304;inclusion
6199;1;275403;inclusion
6200;1;275404;inclusion
6201;1;275500;inclusion
6202;1;275601;inclusion
6203;1;275701;inclusion
6204;1;275901;inclusion
6205;1;275902;inclusion
6206;1;276101;inclusion
6207;1;276204;inclusion
6208;1;276205;inclusion
6209;1;276206;inclusion
6210;1;276207;inclusion
6211;1;278301;inclusion
6212;1;278400;inclusion
6213;1;280100;inclusion
6214;1;282100;inclusion
6215;1;283100;inclusion
6216;1;287100;inclusion
6217;1;290200;inclusion
6218;1;290301;inclusion
6219;1;291100;inclusion
6220;1;293200;inclusion
6221;1;293301;inclusion
6222;1;293302;inclusion
6223;1;293303;inclusion
6224;1;293401;inclusion
6225;1;294100;inclusion
6226;1;294200;inclusion
6227;1;295101;inclusion
6228;1;295201;inclusion
6229;1;295202;inclusion
6230;1;295301;inclusion
6231;1;295500;inclusion
6232;1;295601;inclusion
6233;1;295602;inclusion
6234;1;295603;inclusion
6235;1;295604;inclusion
6236;1;296301;inclusion
6237;1;300101;inclusion
6238;1;300103;inclusion
6239;1;300201;inclusion
6240;1;300202;inclusion
6241;1;300402;inclusion
6242;1;301101;inclusion
6243;1;301102;inclusion
6244;1;301103;inclusion
6245;1;301200;inclusion
6246;1;301400;inclusion
6247;1;303101;inclusion
6248;1;303200;inclusion
6249;1;310101;inclusion
6250;1;310102;inclusion
6251;1;311300;inclusion
6252;1;313101;inclusion
6253;1;313102;inclusion
6254;1;313201;inclusion
6255;1;313202;inclusion
6256;1;314201;inclusion
6257;1;314203;inclusion
6258;1;314204;inclusion
6259;1;314300;inclusion
6260;1;314400;inclusion
6261;1;314501;inclusion
6262;1;314502;inclusion
6263;1;315000;inclusion
6264;1;315101;inclusion
6265;1;315102;inclusion
6266;1;316201;inclusion
6267;1;316401;inclusion
6268;1;316402;inclusion
6269;1;316403;inclusion
6270;1;316501;inclusion
6271;1;316502;inclusion
6272;1;316503;inclusion
6273;1;316700;inclusion
6274;1;317100;inclusion
6275;1;317202;inclusion
6276;1;317300;inclusion
6277;1;317301;inclusion
6278;1;317400;inclusion
6279;1;317501;inclusion
6280;1;319100;inclusion
6281;1;319201;inclusion
6282;1;319300;inclusion
6283;1;319402;inclusion
6284;1;320001;inclusion
6285;1;320201;inclusion
6286;1;320202;inclusion
6287;1;322100;inclusion
6288;1;322200;inclusion
6289;1;323100;inclusion
6290;1;324200;inclusion
6291;1;325100;inclusion
6292;1;325200;inclusion
6293;1;325300;inclusion
6294;1;325400;inclusion
6295;1;325500;inclusion
6296;1;330101;inclusion
6297;1;332001;inclusion
6298;1;332100;inclusion
6299;1;332201;inclusion
6300;1;332205;inclusion
6301;1;332301;inclusion
6302;1;332400;inclusion
6303;1;332700;inclusion
6304;1;332701;inclusion
6305;1;334100;inclusion
6306;1;334201;inclusion
6307;1;334202;inclusion
6308;1;334301;inclusion
6309;1;334302;inclusion
6310;1;334400;inclusion
6311;1;335100;inclusion
6312;1;335200;inclusion
6313;1;336100;inclusion
6314;1;339400;inclusion
6315;1;340101;inclusion
6316;1;340200;inclusion
6317;1;340300;inclusion
6318;1;341101;inclusion
6319;1;341102;inclusion
6320;1;342000;inclusion
6321;1;342100;inclusion
6322;1;342200;inclusion
6323;1;342401;inclusion
6324;1;342403;inclusion
6325;1;342600;inclusion
6326;1;342700;inclusion
6327;1;343201;inclusion
6328;1;343202;inclusion
6329;1;343300;inclusion
6330;1;343301;inclusion
6331;1;343302;inclusion
6332;1;343303;inclusion
6333;1;343401;inclusion
6334;1;343402;inclusion
6335;1;344101;inclusion
6336;1;344300;inclusion
6337;1;345100;inclusion
6338;1;345300;inclusion
6339;1;347000;inclusion
6340;1;347001;inclusion
6341;1;347005;inclusion
6342;1;347200;inclusion
6343;1;347300;inclusion
6344;1;347400;inclusion
6345;1;347500;inclusion
6346;1;347600;inclusion
6347;1;347801;inclusion
6348;1;347802;inclusion
6349;1;348201;inclusion
6350;1;348202;inclusion
6351;1;348500;inclusion
6352;1;348600;inclusion
6353;1;349201;inclusion
6354;1;349400;inclusion
6355;1;350200;inclusion
6356;1;350300;inclusion
6357;1;350400;inclusion
6358;1;351100;inclusion
6359;1;351200;inclusion
6360;1;351300;inclusion
6361;1;351400;inclusion
6362;1;352100;inclusion
6363;1;352200;inclusion
6364;1;352300;inclusion
6365;1;352400;inclusion
6366;1;352500;inclusion
6367;1;352600;inclusion
6368;1;352700;inclusion
6369;1;355101;inclusion
6370;1;355201;inclusion
6371;1;356100;inclusion
6372;1;356101;inclusion
6373;1;356201;inclusion
6374;1;356202;inclusion
6375;1;358001;inclusion
6376;1;358002;inclusion
6377;1;358101;inclusion
6378;1;358102;inclusion
6379;1;358103;inclusion
6380;1;358104;inclusion
6381;1;358105;inclusion
6382;1;358106;inclusion
6383;1;358201;inclusion
6384;1;358202;inclusion
6385;1;358203;inclusion
6386;1;358204;inclusion
6387;1;358205;inclusion
6388;1;358206;inclusion
6389;1;358207;inclusion
6390;1;358208;inclusion
6391;1;358209;inclusion
6392;1;358301;inclusion
6393;1;358306;inclusion
6394;1;358307;inclusion
6395;1;358308;inclusion
6396;1;358401;inclusion
6397;1;358402;inclusion
6398;1;358403;inclusion
6399;1;358501;inclusion
6400;1;358502;inclusion
6401;1;358503;inclusion
6402;1;358504;inclusion
6403;1;358505;inclusion
6404;1;358506;inclusion
6405;1;358507;inclusion
6406;1;358508;inclusion
6407;1;358509;inclusion
6408;1;358510;inclusion
6409;1;358701;inclusion
6410;1;358702;inclusion
6411;1;358703;inclusion
6412;1;358800;inclusion
6413;1;358801;inclusion
6414;1;358802;inclusion
6415;1;358803;inclusion
6416;1;359200;inclusion
6417;1;359300;inclusion
6418;1;359401;inclusion
6419;1;359402;inclusion
6420;1;359403;inclusion
6421;1;359404;inclusion
6422;1;359405;inclusion
6423;1;359501;inclusion
6424;1;359502;inclusion
6425;1;359700;inclusion
6426;1;360102;inclusion
6427;1;360201;inclusion
6428;1;360300;inclusion
6429;1;360401;inclusion
6430;1;360500;inclusion
6431;1;360600;inclusion
6432;1;361100;inclusion
6433;1;361200;inclusion
6434;1;361300;inclusion
6435;1;361400;inclusion
6436;1;361501;inclusion
6437;1;361701;inclusion
6438;1;362100;inclusion
6439;1;362200;inclusion
6440;1;362300;inclusion
6441;1;363200;inclusion
6442;1;369200;inclusion
6443;1;370100;inclusion
6444;1;371200;inclusion
6445;1;372200;inclusion
6446;1;372400;inclusion
6447;1;372501;inclusion
6448;1;372600;inclusion
6449;1;372700;inclusion
6450;1;373100;inclusion
6451;1;373103;inclusion
6452;1;373200;inclusion
6453;1;373301;inclusion
6454;1;373302;inclusion
6455;1;373303;inclusion
6456;1;373401;inclusion
6457;1;373402;inclusion
6458;1;373600;inclusion
6459;1;373700;inclusion
6460;1;374100;inclusion
6461;1;374200;inclusion
6462;1;374300;inclusion
6463;1;375100;inclusion
6464;1;375200;inclusion
6465;1;376100;inclusion
6466;1;377401;inclusion
6467;1;377800;inclusion
6468;1;378200;inclusion
6469;1;378300;inclusion
6470;1;378500;inclusion
6471;1;378900;inclusion
6472;1;379401;inclusion
6473;1;379402;inclusion
6474;1;379500;inclusion
6475;1;379900;inclusion
6476;1;380101;inclusion
6477;1;380102;inclusion
6478;1;380103;inclusion
6479;1;380104;inclusion
6480;1;380110;inclusion
6481;1;380201;inclusion
6482;1;380202;inclusion
6483;1;380203;inclusion
6484;1;380204;inclusion
6485;1;380210;inclusion
6486;1;380301;inclusion
6487;1;380302;inclusion
6488;1;380303;inclusion
6489;1;380304;inclusion
6490;1;380305;inclusion
6491;1;380306;inclusion
6492;1;380500;inclusion
6493;1;380601;inclusion
6494;1;380700;inclusion
6495;1;380701;inclusion
6496;1;380801;inclusion
6497;1;380802;inclusion
6498;1;380901;inclusion
6499;1;380902;inclusion
6500;1;380903;inclusion
6501;1;381101;inclusion
6502;1;381201;inclusion
6503;1;381202;inclusion
6504;1;381203;inclusion
6505;1;381301;inclusion
6506;1;381302;inclusion
6507;1;381303;inclusion
6508;1;381400;inclusion
6509;1;381500;inclusion
6510;1;381501;inclusion
6511;1;381601;inclusion
6512;1;381602;inclusion
6513;1;381603;inclusion
6514;1;381801;inclusion
6515;1;381802;inclusion
6516;1;383101;inclusion
6517;1;383102;inclusion
6518;1;383103;inclusion
6519;1;383104;inclusion
6520;1;383105;inclusion
6521;1;383201;inclusion
6522;1;383202;inclusion
6523;1;383203;inclusion
6524;1;383204;inclusion
6525;1;383205;inclusion
6526;1;383301;inclusion
6527;1;383302;inclusion
6528;1;383303;inclusion
6529;1;383401;inclusion
6530;1;383402;inclusion
6531;1;383403;inclusion
6532;1;383405;inclusion
6533;1;383501;inclusion
6534;1;383502;inclusion
6535;1;383503;inclusion
6536;1;383601;inclusion
6537;1;383701;inclusion
6538;1;383801;inclusion
6539;1;383802;inclusion
6540;1;383900;inclusion
6541;1;383901;inclusion
6542;1;383902;inclusion
6543;1;384201;inclusion
6544;1;384202;inclusion
6545;1;384301;inclusion
6546;1;384302;inclusion
6547;1;384303;inclusion
6548;1;384400;inclusion
6549;1;384500;inclusion
6550;1;384600;inclusion
6551;1;384700;inclusion
6552;1;384801;inclusion
6553;1;384802;inclusion
6554;1;384900;inclusion
6555;1;384901;inclusion
6556;1;385101;inclusion
6557;1;385102;inclusion
6558;1;385103;inclusion
6559;1;385104;inclusion
6560;1;385105;inclusion
6561;1;385110;inclusion
6562;1;385111;inclusion
6563;1;385120;inclusion
6564;1;385201;inclusion
6565;1;385202;inclusion
6566;1;385203;inclusion
6567;1;385204;inclusion
6568;1;385220;inclusion
6569;1;385301;inclusion
6570;1;385303;inclusion
6571;1;385500;inclusion
6572;1;385601;inclusion
6573;1;385701;inclusion
6574;1;385801;inclusion
6575;1;385802;inclusion
6576;1;385901;inclusion
6577;1;385902;inclusion
6578;1;385903;inclusion
6579;1;388700;inclusion
6580;1;388901;inclusion
6581;1;388902;inclusion
6582;1;388903;inclusion
6583;1;388904;inclusion
6584;1;389103;inclusion
6585;1;390100;inclusion
6586;1;390200;inclusion
6587;1;391201;inclusion
6588;1;391202;inclusion
6589;1;391701;inclusion
6590;1;391702;inclusion
6591;1;391703;inclusion
6592;1;392100;inclusion
6593;1;392201;inclusion
6594;1;392202;inclusion
6595;1;392203;inclusion
6596;1;392204;inclusion
6597;1;392400;inclusion
6598;1;392501;inclusion
6599;1;392502;inclusion
6600;1;392601;inclusion
6601;1;392602;inclusion
6602;1;392603;inclusion
6603;1;392604;inclusion
6604;1;392701;inclusion
6605;1;392702;inclusion
6606;1;392800;inclusion
6607;1;392802;inclusion
6608;1;392803;inclusion
6609;1;392804;inclusion
6610;1;393201;inclusion
6611;1;393202;inclusion
6612;1;393203;inclusion
6613;1;393204;inclusion
6614;1;393306;inclusion
6615;1;394100;inclusion
6616;1;395010;inclusion
6617;1;395012;inclusion
6618;1;395013;inclusion
6619;1;395014;inclusion
6620;1;395021;inclusion
6621;1;395030;inclusion
6622;1;395060;inclusion
6623;1;395061;inclusion
6624;1;395080;inclusion
6625;1;395301;inclusion
6626;1;397201;inclusion
6627;1;397202;inclusion
6628;1;397203;inclusion
6629;1;397204;inclusion
6630;1;397205;inclusion
6631;1;397206;inclusion
6632;1;397301;inclusion
6633;1;397302;inclusion
6634;1;397304;inclusion
6635;1;397305;inclusion
6636;1;397400;inclusion
6637;1;397500;inclusion
6638;1;397601;inclusion
6639;1;397700;inclusion
6640;1;398001;inclusion
6641;1;398002;inclusion
6642;1;399400;inclusion
6643;1;402300;inclusion
6644;1;402400;inclusion
6645;1;402500;inclusion
6646;1;402600;inclusion
6647;1;404100;inclusion
6648;1;404200;inclusion
6649;1;404301;inclusion
6650;1;404302;inclusion
6651;1;404400;inclusion
6652;1;405100;inclusion
6653;1;405300;inclusion
6654;1;405301;inclusion
6655;1;405302;inclusion
6656;1;405401;inclusion
6657;1;405402;inclusion
6658;1;405500;inclusion
6659;1;406300;inclusion
6660;1;406400;inclusion
6661;1;406500;inclusion
6662;1;406600;inclusion
6663;1;407101;inclusion
6664;1;407200;inclusion
6665;1;407300;inclusion
6666;1;407400;inclusion
6667;1;410100;inclusion
6668;1;410200;inclusion
6669;1;410300;inclusion
6670;1;410400;inclusion
6671;1;413202;inclusion
6672;1;414200;inclusion
6673;1;414300;inclusion
6674;1;414400;inclusion
6675;1;414500;inclusion
6676;1;415100;inclusion
6677;1;416100;inclusion
6678;1;420100;inclusion
6679;1;421100;inclusion
6680;1;423101;inclusion
6681;1;423102;inclusion
6682;1;423201;inclusion
6683;1;423202;inclusion
6684;1;423203;inclusion
6685;1;423301;inclusion
6686;1;423304;inclusion
6687;1;423305;inclusion
6688;1;424100;inclusion
6689;1;424200;inclusion
6690;1;425000;inclusion
6691;1;425100;inclusion
6692;1;425200;inclusion
6693;1;425300;inclusion
6694;1;425501;inclusion
6695;1;425502;inclusion
6696;1;425600;inclusion
6697;1;426101;inclusion
6698;1;426102;inclusion
6699;1;426103;inclusion
6700;1;427100;inclusion
6701;1;427200;inclusion
6702;1;427300;inclusion
6703;1;427401;inclusion
6704;1;428201;inclusion
6705;1;428202;inclusion
6706;1;428300;inclusion
6707;1;428500;inclusion
6708;1;428700;inclusion
6709;1;429101;inclusion
6710;1;429102;inclusion
6711;1;429201;inclusion
6712;1;429202;inclusion
6713;1;429205;inclusion
6714;1;429401;inclusion
6715;1;429402;inclusion
6716;1;429405;inclusion
6717;1;430101;inclusion
6718;1;431100;inclusion
6719;1;431200;inclusion
6720;1;433100;inclusion
6721;1;434000;inclusion
6722;1;434101;inclusion
6723;1;434102;inclusion
6724;1;434103;inclusion
6725;1;434200;inclusion
6726;1;434500;inclusion
6727;1;436100;inclusion
6728;1;437100;inclusion
6729;1;438100;inclusion
6730;1;438200;inclusion
6731;1;438300;inclusion
6732;1;439100;inclusion
6733;1;439200;inclusion
6734;1;439300;inclusion
6735;1;440100;inclusion
6736;1;440200;inclusion
6737;1;441500;inclusion
6738;1;442000;inclusion
6739;1;442100;inclusion
6740;1;442200;inclusion
6741;1;443100;inclusion
6742;1;444000;inclusion
6743;1;444100;inclusion
6744;1;444200;inclusion
6745;1;444300;inclusion
6746;1;445100;inclusion
6747;1;446100;inclusion
6748;1;446200;inclusion
6749;1;446300;inclusion
6750;1;446500;inclusion
6751;1;446601;inclusion
6752;1;446602;inclusion
6753;1;446603;inclusion
6754;1;446604;inclusion
6755;1;449100;inclusion
6756;1;449200;inclusion
6757;1;449500;inclusion
6758;1;450001;inclusion
6759;1;451200;inclusion
6760;1;451500;inclusion
6761;1;451600;inclusion
6762;1;452100;inclusion
6763;1;452200;inclusion
6764;1;452301;inclusion
6765;1;452302;inclusion
6766;1;452600;inclusion
6767;1;453001;inclusion
6768;1;453301;inclusion
6769;1;453302;inclusion
6770;1;454100;inclusion
6771;1;454201;inclusion
6772;1;454202;inclusion
6773;1;454203;inclusion
6774;1;456100;inclusion
6775;1;456201;inclusion
6776;1;456202;inclusion
6777;1;456203;inclusion
6778;1;456300;inclusion
6779;1;456400;inclusion
6780;1;457000;inclusion
6781;1;457101;inclusion
6782;1;457200;inclusion
6783;1;457300;inclusion
6784;1;457400;inclusion
6785;1;457500;inclusion
6786;1;457600;inclusion
6787;1;458000;inclusion
6788;1;458100;inclusion
6789;1;458200;inclusion
6790;1;458300;inclusion
6791;1;459100;inclusion
6792;1;459200;inclusion
6793;1;459301;inclusion
6794;1;459400;inclusion
6795;1;459501;inclusion
6796;1;460101;inclusion
6797;1;460102;inclusion
6798;1;460200;inclusion
6799;1;460301;inclusion
6800;1;460400;inclusion
6801;1;461100;inclusion
