id;id_tarifario;codigo_cups;codigo_diagnostico
1340;1;778306;C300
1341;1;778306;C301
1342;1;778306;C310
1343;1;778306;C311
1344;1;778306;C312
1345;1;778306;C313
1346;1;778306;C319
1347;1;778306;C320
1348;1;778306;C321
1349;1;778306;C322
1350;1;778306;C323
1351;1;778306;C329
1352;1;778306;C33
1353;1;778306;C340
1354;1;778306;C341
1355;1;778306;C342
1356;1;778306;C343
1357;1;778306;C349
1358;1;778306;C37
1359;1;778306;C380
1360;1;778306;C381
1361;1;778306;C382
1362;1;778306;C383
1363;1;778306;C384
1364;1;778306;C390
1365;1;778306;C399
1366;1;778306;C400
1367;1;778306;C401
1368;1;778306;C402
1369;1;778306;C403
1370;1;778306;C409
1371;1;778306;C410
1372;1;778306;C411
1373;1;778306;C412
1374;1;778306;C413
1375;1;778306;C414
1376;1;778306;C419
1377;1;778306;C440
1378;1;778306;C441
1379;1;778306;C442
1380;1;778306;C443
1381;1;778306;C444
1382;1;778306;C445
1383;1;778306;C446
1384;1;778306;C447
1385;1;778306;C449
1386;1;778306;C470
1387;1;778306;C471
1388;1;778306;C472
1389;1;778306;C473
1390;1;778306;C474
1391;1;778306;C475
1392;1;778306;C476
1393;1;778306;C479
1394;1;778306;C480
1395;1;778306;C481
1396;1;778306;C482
1397;1;778306;C490
1398;1;778306;C491
1399;1;778306;C492
1400;1;778306;C493
1401;1;778306;C494
1402;1;778306;C495
1403;1;778306;C496
1404;1;778306;C499
1405;1;778306;C500
1406;1;778306;C501
1407;1;778306;C502
1408;1;778306;C503
1409;1;778306;C504
1410;1;778306;C505
1411;1;778306;C506
1412;1;778306;C509
1413;1;778306;C510
1414;1;778306;C511
1415;1;778306;C512
1416;1;778306;C519
1417;1;778306;C52
1418;1;778306;C530
1419;1;778306;C531
1420;1;778306;C539
1421;1;778306;C540
1422;1;778306;C541
1423;1;778306;C542
1424;1;778306;C543
1425;1;778306;C549
1426;1;778306;C55
1427;1;778306;C56
1428;1;778306;C570
1429;1;778306;C571
1430;1;778306;C572
1431;1;778306;C573
1432;1;778306;C574
1433;1;778306;C577
1434;1;778306;C579
1435;1;778306;C58
1436;1;778306;C600
1437;1;778306;C601
1438;1;778306;C602
1439;1;778306;C609
1440;1;778306;C61
1441;1;778306;C620
1442;1;778306;C621
1443;1;778306;C629
1444;1;778306;C630
1445;1;778306;C631
1446;1;778306;C632
1447;1;778306;C637
1448;1;778306;C639
1449;1;778306;C64
1450;1;778306;C65
1451;1;778306;C66
1452;1;778306;C670
1453;1;778306;C671
1454;1;778306;C672
1455;1;778306;C673
1456;1;778306;C674
1457;1;778306;C675
1458;1;778306;C676
1459;1;778306;C677
1460;1;778306;C679
1461;1;778306;C680
1462;1;778306;C681
1463;1;778306;C689
1464;1;778306;C690
1465;1;778306;C691
1466;1;778306;C692
1467;1;778306;C693
1468;1;778306;C694
1469;1;778306;C695
1470;1;778306;C696
1471;1;778306;C699
1472;1;778306;C700
1473;1;778306;C701
1474;1;778306;C709
1475;1;778306;C710
1476;1;778306;C711
1477;1;778306;C712
1478;1;778306;C713
1479;1;778306;C714
1480;1;778306;C715
1481;1;778306;C716
1482;1;778306;C717
1483;1;778306;C719
1484;1;778306;C720
1485;1;778306;C721
1486;1;778306;C722
1487;1;778306;C723
1488;1;778306;C724
1489;1;778306;C725
1490;1;778306;C729
1491;1;778306;C73
1492;1;778306;C740
1493;1;778306;C741
1494;1;778306;C749
1495;1;778306;C750
1496;1;778306;C751
1497;1;778306;C752
1498;1;778306;C753
1499;1;778306;C754
1500;1;778306;C755
1501;1;778306;C758
1502;1;778306;C759
1503;1;778306;C760
1504;1;778306;C761
1505;1;778306;C762
1506;1;778306;C763
1507;1;778306;C764
1508;1;778306;C765
1509;1;778306;C767
1510;1;778306;C770
1511;1;778306;C771
1512;1;778306;C772
1513;1;778306;C773
1514;1;778306;C774
1515;1;778306;C775
1516;1;778306;C778
1517;1;778306;C779
1518;1;778306;C780
1519;1;778306;C781
1520;1;778306;C782
1521;1;778306;C783
1522;1;778306;C784
1523;1;778306;C785
1524;1;778306;C786
1525;1;778306;C787
1526;1;778306;C788
1527;1;778306;C790
1528;1;778306;C791
1529;1;778306;C792
1530;1;778306;C793
1531;1;778306;C794
1532;1;778306;C795
1533;1;778306;C796
1534;1;778306;C797
1535;1;778306;C798
1536;1;778306;C80
1537;1;778306;C837
1538;1;778306;C962
1539;1;778306;C967
1540;1;778306;C969
1541;1;778306;C97
1542;1;778306;D100
1543;1;778306;D101
1544;1;778306;D102
1545;1;778306;D103
1546;1;778306;D104
1547;1;778306;D105
1548;1;778306;D106
1549;1;778306;D107
1550;1;778306;D109
1551;1;778306;D110
1552;1;778306;D117
1553;1;778306;D119
1554;1;778306;D120
1555;1;778306;D121
1556;1;778306;D122
1557;1;778306;D123
1558;1;778306;D124
1559;1;778306;D125
1560;1;778306;D126
1561;1;778306;D127
1562;1;778306;D128
1563;1;778306;D129
1564;1;778306;D130
1565;1;778306;D131
1566;1;778306;D132
1567;1;778306;D133
1568;1;778306;D134
1569;1;778306;D135
1570;1;778306;D136
1571;1;778306;D137
1572;1;778306;D139
1573;1;778306;D140
1574;1;778306;D141
1575;1;778306;D142
1576;1;778306;D143
1577;1;778306;D144
1578;1;778306;D150
1579;1;778306;D151
1580;1;778306;D152
1581;1;778306;D157
1582;1;778306;D159
1583;1;778306;D160
1584;1;778306;D161
1585;1;778306;D162
1586;1;778306;D163
1587;1;778306;D164
1588;1;778306;D165
1589;1;778306;D166
1590;1;778306;D167
1591;1;778306;D168
1592;1;778306;D169
1593;1;778306;D170
1594;1;778306;D171
1595;1;778306;D172
1596;1;778306;D173
1597;1;778306;D174
1598;1;778306;D175
1599;1;778306;D176
1600;1;778306;D177
1601;1;778306;D179
1602;1;778306;D190
1603;1;778306;D191
1604;1;778306;D197
1605;1;778306;D199
1606;1;778306;D200
1607;1;778306;D201
1608;1;778306;D210
1609;1;778306;D211
1610;1;778306;D212
1611;1;778306;D213
1612;1;778306;D214
1613;1;778306;D215
1614;1;778306;D216
1615;1;778306;D219
1616;1;778306;D230
1617;1;778306;D231
1618;1;778306;D232
1619;1;778306;D233
1620;1;778306;D234
1621;1;778306;D235
1622;1;778306;D236
1623;1;778306;D237
1624;1;778306;D239
1625;1;778306;D24
1626;1;778306;D260
1627;1;778306;D261
1628;1;778306;D267
1629;1;778306;D269
1630;1;778306;D27
1631;1;778306;D280
1632;1;778306;D281
1633;1;778306;D282
1634;1;778306;D287
1635;1;778306;D289
1636;1;778306;D290
1637;1;778306;D291
1638;1;778306;D292
1639;1;778306;D293
1640;1;778306;D294
1641;1;778306;D297
1642;1;778306;D299
1643;1;778306;D300
1644;1;778306;D301
1645;1;778306;D302
1646;1;778306;D303
1647;1;778306;D304
1648;1;778306;D307
1649;1;778306;D309
1650;1;778306;D310
1651;1;778306;D311
1652;1;778306;D312
1653;1;778306;D313
1654;1;778306;D314
1655;1;778306;D315
1656;1;778306;D316
1657;1;778306;D319
1658;1;778306;D320
1659;1;778306;D321
1660;1;778306;D329
1661;1;778306;D330
1662;1;778306;D331
1663;1;778306;D332
1664;1;778306;D333
1665;1;778306;D334
1666;1;778306;D337
1667;1;778306;D339
1668;1;778306;D34
1669;1;778306;D350
1670;1;778306;D351
1671;1;778306;D352
1672;1;778306;D353
1673;1;778306;D354
1674;1;778306;D355
1675;1;778306;D356
1676;1;778306;D357
1677;1;778306;D358
1678;1;778306;D359
1679;1;778306;D360
1680;1;778306;D361
1681;1;778306;D367
1682;1;778306;D369
1683;1;778306;D370
1684;1;778306;D371
1685;1;778306;D372
1686;1;778306;D373
1687;1;778306;D374
1688;1;778306;D375
1689;1;778306;D376
1690;1;778306;D377
1691;1;778306;D379
1692;1;778306;D380
1693;1;778306;D381
1694;1;778306;D382
1695;1;778306;D383
1696;1;778306;D384
1697;1;778306;D385
1698;1;778306;D386
1699;1;778306;D390
1700;1;778306;D391
1701;1;778306;D392
1702;1;778306;D397
1703;1;778306;D399
1704;1;778306;D400
1705;1;778306;D401
1706;1;778306;D407
1707;1;778306;D409
1708;1;778306;D410
1709;1;778306;D411
1710;1;778306;D412
1711;1;778306;D413
1712;1;778306;D414
1713;1;778306;D417
1714;1;778306;D419
1715;1;778306;D420
1716;1;778306;D421
1717;1;778306;D429
1718;1;778306;D430
1719;1;778306;D431
1720;1;778306;D432
1721;1;778306;D433
1722;1;778306;D434
1723;1;778306;D437
1724;1;778306;D439
1725;1;778306;D440
1726;1;778306;D441
1727;1;778306;D442
1728;1;778306;D443
1729;1;778306;D444
1730;1;778306;D445
1731;1;778306;D446
1732;1;778306;D447
1733;1;778306;D448
1734;1;778306;D449
1735;1;778306;D470
1736;1;778306;D477
1737;1;778306;D479
1738;1;778306;D480
1739;1;778306;D481
1740;1;778306;D482
1741;1;778306;D483
1742;1;778306;D484
1743;1;778306;D485
1744;1;778306;D486
1745;1;778306;D487
1746;1;778306;D489
1747;1;778306;O341
1748;1;778306;Z031
1749;1;778306;Z080
1750;1;778306;Z081
1751;1;778306;Z082
1752;1;778306;Z087
1753;1;778306;Z088
1754;1;778306;Z089
1755;1;778306;Z120
1756;1;778306;Z121
1757;1;778306;Z122
1758;1;778306;Z123
1759;1;778306;Z124
1760;1;778306;Z125
1761;1;778306;Z126
1762;1;778306;Z128
1763;1;778306;Z129
1764;1;778306;Z400
1765;1;778306;Z511
1766;1;778306;Z800
1767;1;778306;Z801
1768;1;778306;Z802
1769;1;778306;Z803
1770;1;778306;Z804
1771;1;778306;Z805
1772;1;778306;Z807
1773;1;778306;Z808
1774;1;778306;Z809
1775;1;778306;Z850
1776;1;778306;Z851
1777;1;778306;Z852
1778;1;778306;Z853
1779;1;778306;Z854
1780;1;778306;Z855
1781;1;778306;Z857
1782;1;778306;Z858
1783;1;778306;Z859
1784;1;778306;Z860
1785;1;778921;B213
1786;1;778921;B217
1787;1;778921;B218
1788;1;778921;B219
1789;1;778921;C000
1790;1;778921;C001
1791;1;778921;C002
1792;1;778921;C003
1793;1;778921;C004
1794;1;778921;C005
1795;1;778921;C006
1796;1;778921;C009
1797;1;778921;C01
1798;1;778921;C020
1799;1;778921;C021
1800;1;778921;C022
1801;1;778921;C023
1802;1;778921;C024
1803;1;778921;C029
1804;1;778921;C030
1805;1;778921;C031
1806;1;778921;C039
1807;1;778921;C040
1808;1;778921;C041
1809;1;778921;C049
1810;1;778921;C050
1811;1;778921;C051
1812;1;778921;C052
1813;1;778921;C059
1814;1;778921;C060
1815;1;778921;C061
1816;1;778921;C062
1817;1;778921;C069
1818;1;778921;C07
1819;1;778921;C080
1820;1;778921;C081
1821;1;778921;C089
1822;1;778921;C090
1823;1;778921;C091
1824;1;778921;C099
1825;1;778921;C100
1826;1;778921;C101
1827;1;778921;C102
1828;1;778921;C103
1829;1;778921;C104
1830;1;778921;C109
1831;1;778921;C110
1832;1;778921;C111
1833;1;778921;C112
1834;1;778921;C113
1835;1;778921;C119
1836;1;778921;C12
1837;1;778921;C130
1838;1;778921;C131
1839;1;778921;C132
1840;1;778921;C139
1841;1;778921;C140
1842;1;778921;C142
1843;1;778921;C150
1844;1;778921;C151
1845;1;778921;C152
1846;1;778921;C153
1847;1;778921;C154
1848;1;778921;C155
1849;1;778921;C159
1850;1;778921;C160
1851;1;778921;C161
1852;1;778921;C162
1853;1;778921;C163
1854;1;778921;C164
1855;1;778921;C165
1856;1;778921;C166
1857;1;778921;C169
1858;1;778921;C170
1859;1;778921;C171
1860;1;778921;C172
1861;1;778921;C173
1862;1;778921;C178
1863;1;778921;C179
1864;1;778921;C180
1865;1;778921;C181
1866;1;778921;C182
1867;1;778921;C183
1868;1;778921;C184
1869;1;778921;C185
1870;1;778921;C186
1871;1;778921;C187
1872;1;778921;C189
1873;1;778921;C19
1874;1;778921;C20
1875;1;778921;C210
1876;1;778921;C211
1877;1;778921;C212
1878;1;778921;C229
1879;1;778921;C23
1880;1;778921;C240
1881;1;778921;C241
1882;1;778921;C249
1883;1;778921;C250
1884;1;778921;C251
1885;1;778921;C252
1886;1;778921;C253
1887;1;778921;C254
1888;1;778921;C257
1889;1;778921;C259
1890;1;778921;C260
1891;1;778921;C261
1892;1;778921;C269
1893;1;778921;C300
1894;1;778921;C301
1895;1;778921;C310
1896;1;778921;C311
1897;1;778921;C312
1898;1;778921;C313
1899;1;778921;C319
1900;1;778921;C320
1901;1;778921;C321
1902;1;778921;C322
1903;1;778921;C323
1904;1;778921;C329
1905;1;778921;C33
1906;1;778921;C340
1907;1;778921;C341
1908;1;778921;C342
1909;1;778921;C343
1910;1;778921;C349
1911;1;778921;C37
1912;1;778921;C380
1913;1;778921;C381
1914;1;778921;C382
1915;1;778921;C383
1916;1;778921;C384
1917;1;778921;C390
1918;1;778921;C399
1919;1;778921;C400
1920;1;778921;C401
1921;1;778921;C402
1922;1;778921;C403
1923;1;778921;C409
1924;1;778921;C410
1925;1;778921;C411
1926;1;778921;C412
1927;1;778921;C413
1928;1;778921;C414
1929;1;778921;C419
1930;1;778921;C440
1931;1;778921;C441
1932;1;778921;C442
1933;1;778921;C443
1934;1;778921;C444
1935;1;778921;C445
1936;1;778921;C446
1937;1;778921;C447
1938;1;778921;C449
1939;1;778921;C470
1940;1;778921;C471
1941;1;778921;C472
1942;1;778921;C473
1943;1;778921;C474
1944;1;778921;C475
1945;1;778921;C476
1946;1;778921;C479
1947;1;778921;C480
1948;1;778921;C481
1949;1;778921;C482
1950;1;778921;C490
1951;1;778921;C491
1952;1;778921;C492
1953;1;778921;C493
1954;1;778921;C494
1955;1;778921;C495
1956;1;778921;C496
1957;1;778921;C499
1958;1;778921;C500
1959;1;778921;C501
1960;1;778921;C502
1961;1;778921;C503
1962;1;778921;C504
1963;1;778921;C505
1964;1;778921;C506
1965;1;778921;C509
1966;1;778921;C510
1967;1;778921;C511
1968;1;778921;C512
1969;1;778921;C519
1970;1;778921;C52
1971;1;778921;C530
1972;1;778921;C531
1973;1;778921;C539
1974;1;778921;C540
1975;1;778921;C541
1976;1;778921;C542
1977;1;778921;C543
1978;1;778921;C549
1979;1;778921;C55
1980;1;778921;C56
1981;1;778921;C570
1982;1;778921;C571
1983;1;778921;C572
1984;1;778921;C573
1985;1;778921;C574
1986;1;778921;C577
1987;1;778921;C579
1988;1;778921;C58
1989;1;778921;C600
1990;1;778921;C601
1991;1;778921;C602
1992;1;778921;C609
1993;1;778921;C61
1994;1;778921;C620
1995;1;778921;C621
1996;1;778921;C629
1997;1;778921;C630
1998;1;778921;C631
1999;1;778921;C632
2000;1;778921;C637
2001;1;778921;C639
2002;1;778921;C64
2003;1;778921;C65
2004;1;778921;C66
2005;1;778921;C670
2006;1;778921;C671
2007;1;778921;C672
2008;1;778921;C673
2009;1;778921;C674
2010;1;778921;C675
2011;1;778921;C676
2012;1;778921;C677
2013;1;778921;C679
2014;1;778921;C680
2015;1;778921;C681
2016;1;778921;C689
2017;1;778921;C690
2018;1;778921;C691
2019;1;778921;C692
2020;1;778921;C693
2021;1;778921;C694
2022;1;778921;C695
2023;1;778921;C696
2024;1;778921;C699
2025;1;778921;C700
2026;1;778921;C701
2027;1;778921;C709
2028;1;778921;C710
2029;1;778921;C711
2030;1;778921;C712
2031;1;778921;C713
2032;1;778921;C714
2033;1;778921;C715
2034;1;778921;C716
2035;1;778921;C717
2036;1;778921;C719
2037;1;778921;C720
2038;1;778921;C721
2039;1;778921;C722
2040;1;778921;C723
2041;1;778921;C724
2042;1;778921;C725
2043;1;778921;C729
2044;1;778921;C73
2045;1;778921;C740
2046;1;778921;C741
2047;1;778921;C749
2048;1;778921;C750
2049;1;778921;C751
2050;1;778921;C752
2051;1;778921;C753
2052;1;778921;C754
2053;1;778921;C755
2054;1;778921;C758
2055;1;778921;C759
2056;1;778921;C760
2057;1;778921;C761
2058;1;778921;C762
2059;1;778921;C763
2060;1;778921;C764
2061;1;778921;C765
2062;1;778921;C767
2063;1;778921;C770
2064;1;778921;C771
2065;1;778921;C772
2066;1;778921;C773
2067;1;778921;C774
2068;1;778921;C775
2069;1;778921;C778
2070;1;778921;C779
2071;1;778921;C780
2072;1;778921;C781
2073;1;778921;C782
2074;1;778921;C783
2075;1;778921;C784
2076;1;778921;C785
2077;1;778921;C786
2078;1;778921;C787
2079;1;778921;C788
2080;1;778921;C790
2081;1;778921;C791
2082;1;778921;C792
2083;1;778921;C793
2084;1;778921;C794
2085;1;778921;C795
2086;1;778921;C796
2087;1;778921;C797
2088;1;778921;C798
2089;1;778921;C80
2090;1;778921;C837
2091;1;778921;C962
2092;1;778921;C967
2093;1;778921;C969
2094;1;778921;C97
2095;1;778921;D100
2096;1;778921;D101
2097;1;778921;D102
2098;1;778921;D103
2099;1;778921;D104
2100;1;778921;D105
2101;1;778921;D106
2102;1;778921;D107
2103;1;778921;D109
2104;1;778921;D110
2105;1;778921;D117
2106;1;778921;D119
2107;1;778921;D120
2108;1;778921;D121
2109;1;778921;D122
2110;1;778921;D123
2111;1;778921;D124
2112;1;778921;D125
2113;1;778921;D126
2114;1;778921;D127
2115;1;778921;D128
2116;1;778921;D129
2117;1;778921;D130
2118;1;778921;D131
2119;1;778921;D132
2120;1;778921;D133
2121;1;778921;D134
2122;1;778921;D135
2123;1;778921;D136
2124;1;778921;D137
2125;1;778921;D139
2126;1;778921;D140
2127;1;778921;D141
2128;1;778921;D142
2129;1;778921;D143
2130;1;778921;D144
2131;1;778921;D150
2132;1;778921;D151
2133;1;778921;D152
2134;1;778921;D157
2135;1;778921;D159
2136;1;778921;D160
2137;1;778921;D161
2138;1;778921;D162
2139;1;778921;D163
2140;1;778921;D164
2141;1;778921;D165
2142;1;778921;D166
2143;1;778921;D167
2144;1;778921;D168
2145;1;778921;D169
2146;1;778921;D170
2147;1;778921;D171
2148;1;778921;D172
2149;1;778921;D173
2150;1;778921;D174
2151;1;778921;D175
2152;1;778921;D176
2153;1;778921;D177
2154;1;778921;D179
2155;1;778921;D190
2156;1;778921;D191
2157;1;778921;D197
2158;1;778921;D199
2159;1;778921;D200
2160;1;778921;D201
2161;1;778921;D210
2162;1;778921;D211
2163;1;778921;D212
2164;1;778921;D213
2165;1;778921;D214
2166;1;778921;D215
2167;1;778921;D216
2168;1;778921;D219
2169;1;778921;D230
2170;1;778921;D231
2171;1;778921;D232
2172;1;778921;D233
2173;1;778921;D234
2174;1;778921;D235
2175;1;778921;D236
2176;1;778921;D237
2177;1;778921;D239
2178;1;778921;D24
2179;1;778921;D260
2180;1;778921;D261
2181;1;778921;D267
2182;1;778921;D269
2183;1;778921;D27
2184;1;778921;D280
2185;1;778921;D281
2186;1;778921;D282
2187;1;778921;D287
2188;1;778921;D289
2189;1;778921;D290
2190;1;778921;D291
2191;1;778921;D292
2192;1;778921;D293
2193;1;778921;D294
2194;1;778921;D297
2195;1;778921;D299
2196;1;778921;D300
2197;1;778921;D301
2198;1;778921;D302
2199;1;778921;D303
2200;1;778921;D304
2201;1;778921;D307
2202;1;778921;D309
2203;1;778921;D310
2204;1;778921;D311
2205;1;778921;D312
2206;1;778921;D313
2207;1;778921;D314
2208;1;778921;D315
2209;1;778921;D316
2210;1;778921;D319
2211;1;778921;D320
2212;1;778921;D321
2213;1;778921;D329
2214;1;778921;D330
2215;1;778921;D331
2216;1;778921;D332
2217;1;778921;D333
2218;1;778921;D334
2219;1;778921;D337
2220;1;778921;D339
2221;1;778921;D34
2222;1;778921;D350
2223;1;778921;D351
2224;1;778921;D352
2225;1;778921;D353
2226;1;778921;D354
2227;1;778921;D355
2228;1;778921;D356
2229;1;778921;D357
2230;1;778921;D358
2231;1;778921;D359
2232;1;778921;D360
2233;1;778921;D361
2234;1;778921;D367
2235;1;778921;D369
2236;1;778921;D370
2237;1;778921;D371
2238;1;778921;D372
2239;1;778921;D373
2240;1;778921;D374
2241;1;778921;D375
2242;1;778921;D376
2243;1;778921;D377
2244;1;778921;D379
2245;1;778921;D380
2246;1;778921;D381
2247;1;778921;D382
2248;1;778921;D383
2249;1;778921;D384
2250;1;778921;D385
2251;1;778921;D386
2252;1;778921;D390
2253;1;778921;D391
2254;1;778921;D392
2255;1;778921;D397
2256;1;778921;D399
2257;1;778921;D400
2258;1;778921;D401
2259;1;778921;D407
2260;1;778921;D409
2261;1;778921;D410
2262;1;778921;D411
2263;1;778921;D412
2264;1;778921;D413
2265;1;778921;D414
2266;1;778921;D417
2267;1;778921;D419
2268;1;778921;D420
2269;1;778921;D421
2270;1;778921;D429
2271;1;778921;D430
2272;1;778921;D431
2273;1;778921;D432
2274;1;778921;D433
2275;1;778921;D434
2276;1;778921;D437
2277;1;778921;D439
2278;1;778921;D440
2279;1;778921;D441
2280;1;778921;D442
2281;1;778921;D443
2282;1;778921;D444
2283;1;778921;D445
2284;1;778921;D446
2285;1;778921;D447
2286;1;778921;D448
2287;1;778921;D449
2288;1;778921;D470
2289;1;778921;D477
2290;1;778921;D479
2291;1;778921;D480
2292;1;778921;D481
2293;1;778921;D482
2294;1;778921;D483
2295;1;778921;D484
2296;1;778921;D485
2297;1;778921;D486
2298;1;778921;D487
2299;1;778921;D489
2300;1;778921;O341
2301;1;778921;Z031
2302;1;778921;Z080
2303;1;778921;Z081
2304;1;778921;Z082
2305;1;778921;Z087
2306;1;778921;Z088
2307;1;778921;Z089
2308;1;778921;Z120
2309;1;778921;Z121
2310;1;778921;Z122
2311;1;778921;Z123
2312;1;778921;Z124
2313;1;778921;Z125
2314;1;778921;Z126
2315;1;778921;Z128
2316;1;778921;Z129
2317;1;778921;Z400
2318;1;778921;Z511
2319;1;778921;Z800
2320;1;778921;Z801
2321;1;778921;Z802
2322;1;778921;Z803
2323;1;778921;Z804
2324;1;778921;Z805
2325;1;778921;Z807
2326;1;778921;Z808
2327;1;778921;Z809
2328;1;778921;Z850
2329;1;778921;Z851
2330;1;778921;Z852
2331;1;778921;Z853
2332;1;778921;Z854
2333;1;778921;Z855
2334;1;778921;Z857
2335;1;778921;Z858
2336;1;778921;Z859
2337;1;778921;Z860
2338;1;778923;B213
2339;1;778923;B217
2340;1;778923;B218
2341;1;778923;B219
2342;1;778923;C000
2343;1;778923;C001
2344;1;778923;C002
2345;1;778923;C003
2346;1;778923;C004
2347;1;778923;C005
2348;1;778923;C006
2349;1;778923;C009
2350;1;778923;C01
2351;1;778923;C020
2352;1;778923;C021
2353;1;778923;C022
2354;1;778923;C023
2355;1;778923;C024
2356;1;778923;C029
2357;1;778923;C030
2358;1;778923;C031
2359;1;778923;C039
2360;1;778923;C040
2361;1;778923;C041
2362;1;778923;C049
2363;1;778923;C050
2364;1;778923;C051
2365;1;778923;C052
2366;1;778923;C059
2367;1;778923;C060
2368;1;778923;C061
2369;1;778923;C062
2370;1;778923;C069
2371;1;778923;C07
2372;1;778923;C080
2373;1;778923;C081
2374;1;778923;C089
2375;1;778923;C090
2376;1;778923;C091
2377;1;778923;C099
2378;1;778923;C100
2379;1;778923;C101
2380;1;778923;C102
2381;1;778923;C103
2382;1;778923;C104
2383;1;778923;C109
2384;1;778923;C110
2385;1;778923;C111
2386;1;778923;C112
2387;1;778923;C113
2388;1;778923;C119
2389;1;778923;C12
2390;1;778923;C130
2391;1;778923;C131
2392;1;778923;C132
2393;1;778923;C139
2394;1;778923;C140
2395;1;778923;C142
2396;1;778923;C150
2397;1;778923;C151
2398;1;778923;C152
2399;1;778923;C153
2400;1;778923;C154
2401;1;778923;C155
2402;1;778923;C159
2403;1;778923;C160
2404;1;778923;C161
2405;1;778923;C162
2406;1;778923;C163
2407;1;778923;C164
2408;1;778923;C165
2409;1;778923;C166
2410;1;778923;C169
2411;1;778923;C170
2412;1;778923;C171
2413;1;778923;C172
2414;1;778923;C173
2415;1;778923;C178
2416;1;778923;C179
2417;1;778923;C180
2418;1;778923;C181
2419;1;778923;C182
2420;1;778923;C183
2421;1;778923;C184
2422;1;778923;C185
2423;1;778923;C186
2424;1;778923;C187
2425;1;778923;C189
2426;1;778923;C19
2427;1;778923;C20
2428;1;778923;C210
2429;1;778923;C211
2430;1;778923;C212
2431;1;778923;C229
2432;1;778923;C23
2433;1;778923;C240
2434;1;778923;C241
2435;1;778923;C249
2436;1;778923;C250
2437;1;778923;C251
2438;1;778923;C252
2439;1;778923;C253
2440;1;778923;C254
2441;1;778923;C257
2442;1;778923;C259
2443;1;778923;C260
2444;1;778923;C261
2445;1;778923;C269
2446;1;778923;C300
2447;1;778923;C301
2448;1;778923;C310
2449;1;778923;C311
2450;1;778923;C312
2451;1;778923;C313
2452;1;778923;C319
2453;1;778923;C320
2454;1;778923;C321
2455;1;778923;C322
2456;1;778923;C323
2457;1;778923;C329
2458;1;778923;C33
2459;1;778923;C340
2460;1;778923;C341
2461;1;778923;C342
2462;1;778923;C343
2463;1;778923;C349
2464;1;778923;C37
2465;1;778923;C380
2466;1;778923;C381
2467;1;778923;C382
2468;1;778923;C383
2469;1;778923;C384
2470;1;778923;C390
2471;1;778923;C399
2472;1;778923;C400
2473;1;778923;C401
2474;1;778923;C402
2475;1;778923;C403
2476;1;778923;C409
2477;1;778923;C410
2478;1;778923;C411
2479;1;778923;C412
2480;1;778923;C413
2481;1;778923;C414
2482;1;778923;C419
2483;1;778923;C440
2484;1;778923;C441
2485;1;778923;C442
2486;1;778923;C443
2487;1;778923;C444
2488;1;778923;C445
2489;1;778923;C446
2490;1;778923;C447
2491;1;778923;C449
2492;1;778923;C470
2493;1;778923;C471
2494;1;778923;C472
2495;1;778923;C473
2496;1;778923;C474
2497;1;778923;C475
2498;1;778923;C476
2499;1;778923;C479
2500;1;778923;C480
2501;1;778923;C481
2502;1;778923;C482
2503;1;778923;C490
2504;1;778923;C491
2505;1;778923;C492
2506;1;778923;C493
2507;1;778923;C494
2508;1;778923;C495
2509;1;778923;C496
2510;1;778923;C499
2511;1;778923;C500
2512;1;778923;C501
2513;1;778923;C502
2514;1;778923;C503
2515;1;778923;C504
2516;1;778923;C505
2517;1;778923;C506
2518;1;778923;C509
2519;1;778923;C510
2520;1;778923;C511
2521;1;778923;C512
2522;1;778923;C519
2523;1;778923;C52
2524;1;778923;C530
2525;1;778923;C531
2526;1;778923;C539
2527;1;778923;C540
2528;1;778923;C541
2529;1;778923;C542
2530;1;778923;C543
2531;1;778923;C549
2532;1;778923;C55
2533;1;778923;C56
2534;1;778923;C570
2535;1;778923;C571
2536;1;778923;C572
2537;1;778923;C573
2538;1;778923;C574
2539;1;778923;C577
2540;1;778923;C579
2541;1;778923;C58
2542;1;778923;C600
2543;1;778923;C601
2544;1;778923;C602
2545;1;778923;C609
2546;1;778923;C61
2547;1;778923;C620
2548;1;778923;C621
2549;1;778923;C629
2550;1;778923;C630
2551;1;778923;C631
2552;1;778923;C632
2553;1;778923;C637
2554;1;778923;C639
2555;1;778923;C64
2556;1;778923;C65
2557;1;778923;C66
2558;1;778923;C670
2559;1;778923;C671
2560;1;778923;C672
2561;1;778923;C673
2562;1;778923;C674
2563;1;778923;C675
2564;1;778923;C676
2565;1;778923;C677
2566;1;778923;C679
2567;1;778923;C680
2568;1;778923;C681
2569;1;778923;C689
2570;1;778923;C690
2571;1;778923;C691
2572;1;778923;C692
2573;1;778923;C693
2574;1;778923;C694
2575;1;778923;C695
2576;1;778923;C696
2577;1;778923;C699
2578;1;778923;C700
2579;1;778923;C701
2580;1;778923;C709
2581;1;778923;C710
2582;1;778923;C711
2583;1;778923;C712
2584;1;778923;C713
2585;1;778923;C714
2586;1;778923;C715
2587;1;778923;C716
2588;1;778923;C717
2589;1;778923;C719
2590;1;778923;C720
2591;1;778923;C721
2592;1;778923;C722
2593;1;778923;C723
2594;1;778923;C724
2595;1;778923;C725
2596;1;778923;C729
2597;1;778923;C73
2598;1;778923;C740
2599;1;778923;C741
2600;1;778923;C749
2601;1;778923;C750
2602;1;778923;C751
